shade,height,total_net_gains,avg_gains,avg_losses,hours,species,year,site_orig,site_clim,sex,year_period,filepath
0.9,0.15,-13.261813823561587,-0.006419934914775576,-4.1367865410456815e-4,2208,MS,2009,A1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/F/eb_results_MS_2009_A1_B1.rds
0,0.15,45.90271970262576,0.023703597764934255,0.0029143225372957778,2208,MS,2009,A1,Eldo,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/F/eb_results_MS_2009_A1_Eldo.rds
0.3,0.03,-122.52027932094268,-0.056982711451346146,-0.0014934545125134216,2208,MS,2009,A1,Eldo,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/F/eb_results_MS_2009_A1_Eldo.rds
0.9,0.15,-67.82928982548648,-0.031705209918699635,-9.854228600553899e-4,2208,MS,2009,A1,Eldo,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/F/eb_results_MS_2009_A1_Eldo.rds
0,0.005,-91.90089373468258,-0.043060976808909635,-0.0014391952261729622,2208,MB,2009,A1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MB_2009_A1_A1.rds
0,0.15,46.63245408217048,0.023061051893451492,0.001941281022903264,2208,MB,2009,A1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MB_2009_A1_A1.rds
0.3,0.03,-64.02148084490672,-0.030006256771456737,-0.001011020881553331,2208,MB,2009,A1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MB_2009_A1_A1.rds
0.9,0.005,-94.0144097334919,-0.044114236088951,-0.0015352461734202505,2208,MB,2009,A1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MB_2009_A1_A1.rds
0.9,0.15,-31.465678720425732,-0.01485738739479716,-6.066271047492757e-4,2208,MB,2009,A1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MB_2009_A1_A1.rds
0,0.15,45.422500399936595,0.02255211633154706,0.0019803317301265006,2208,MB,2009,A1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MB_2009_A1_B1.rds
0.3,0.03,-48.44822613043924,-0.022622082385024948,-6.799509853694988e-4,2208,MB,2009,A1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MB_2009_A1_B1.rds
0.9,0.15,-14.840582211409455,-0.007179662692520216,-4.5838451706303436e-4,2208,MB,2009,A1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MB_2009_A1_B1.rds
0,0.15,26.53294725905872,0.015860145397994293,0.0038434120379133513,2208,MB,2009,A1,C1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MB_2009_A1_C1.rds
0.3,0.03,-20.73962924429533,-0.009769415581900883,-3.764675545932134e-4,2208,MB,2009,A1,C1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MB_2009_A1_C1.rds
0.9,0.15,3.6855302314195417,0.001310571536959213,-3.585997635025359e-4,2208,MB,2009,A1,C1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MB_2009_A1_C1.rds
0,0.005,20.853505576888544,0.0106959589958195,0.001251436542518528,2208,MB,2009,A1,D1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MB_2009_A1_D1.rds
0,0.15,13.309510142893265,0.005796863254696664,-2.3099459987456058e-4,2208,MB,2009,A1,D1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MB_2009_A1_D1.rds
0.3,0.03,2.6758314939827295,7.067665229563032e-4,-5.05113682651817e-4,2208,MB,2009,A1,D1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MB_2009_A1_D1.rds
0.9,0.005,-16.618092951963643,-0.008308257910555122,-7.819476968034738e-4,2208,MB,2009,A1,D1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MB_2009_A1_D1.rds
0.9,0.15,6.168275583569722,0.0025003312107122594,-2.932718615566361e-4,2208,MB,2009,A1,D1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MB_2009_A1_D1.rds
0,0.005,-69.42288880382334,-0.03272007845694758,-0.001278552730578307,2208,MS,2009,A1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MS_2009_A1_A1.rds
0,0.15,36.81464775268416,0.0184302697787006,0.0017569691660719042,2208,MS,2009,A1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MS_2009_A1_A1.rds
0.3,0.03,-44.569094106535864,-0.02108633533006977,-9.010572021096858e-4,2208,MS,2009,A1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MS_2009_A1_A1.rds
0.9,0.005,-71.54112040984467,-0.033763653752077336,-0.0013627840012418863,2208,MS,2009,A1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MS_2009_A1_A1.rds
0.9,0.15,-21.19107532374304,-0.010140416945796822,-5.430096433769682e-4,2208,MS,2009,A1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MS_2009_A1_A1.rds
0,0.15,38.218966998653706,0.019097191270167135,0.001787876506284118,2208,MS,2009,A1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MS_2009_A1_B1.rds
0.3,0.03,-29.138451504838986,-0.01380925491446039,-6.124924575586748e-4,2208,MS,2009,A1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MS_2009_A1_B1.rds
0.9,0.15,-8.877906068710208,-0.004434469446092889,-4.1367865410456815e-4,2208,MS,2009,A1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MS_2009_A1_B1.rds
0,0.15,29.7165141664275,0.01637288873585896,0.0029143225372957778,2208,MS,2009,A1,Eldo,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MS_2009_A1_Eldo.rds
0.3,0.03,-83.60914487173198,-0.03935991505224711,-0.0014934545125134216,2208,MS,2009,A1,Eldo,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MS_2009_A1_Eldo.rds
0.9,0.15,-46.17911463260656,-0.02189987695090981,-9.854228600553899e-4,2208,MS,2009,A1,Eldo,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2009/M/eb_results_MS_2009_A1_Eldo.rds
0,0.005,-108.24449591037386,-0.05055076147461298,-0.0015269861528856919,2208,MB,2010,A1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MB_2010_A1_A1.rds
0,0.15,57.86632030471239,0.02838458065462415,0.002177008052852236,2208,MB,2010,A1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MB_2010_A1_A1.rds
0.3,0.03,-90.15123421245319,-0.04208723270408497,-0.0012578693832275497,2208,MB,2010,A1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MB_2010_A1_A1.rds
0.9,0.005,-104.32465854067918,-0.04877391230757903,-0.001525425649662733,2208,MB,2010,A1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MB_2010_A1_A1.rds
0.9,0.15,-68.4028901998965,-0.03195262955244042,-9.73059715530777e-4,2208,MB,2010,A1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MB_2010_A1_A1.rds
0,0.15,50.6904495054555,0.02502107656979211,0.0020634454531908903,2208,MB,2010,A1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MB_2010_A1_B1.rds
0.3,0.03,-79.8996890252732,-0.03723438079199508,-0.0010479274290996121,2208,MB,2010,A1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MB_2010_A1_B1.rds
0.9,0.15,-52.67276547418142,-0.024704751100904778,-8.493319549892795e-4,2208,MB,2010,A1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MB_2010_A1_B1.rds
0,0.15,37.9532803549711,0.01909270845147309,0.00190372278346082,2208,MB,2010,A1,C1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MB_2010_A1_C1.rds
0.3,0.03,-64.03762670885423,-0.030054315380536215,-0.0010517670522507826,2208,MB,2010,A1,C1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MB_2010_A1_C1.rds
0.9,0.15,-31.87470298074384,-0.0151880877721673,-7.520809874101254e-4,2208,MB,2010,A1,C1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MB_2010_A1_C1.rds
0,0.005,24.851832781007378,0.012578893912777922,0.0013235348634086375,2208,MB,2010,A1,D1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MB_2010_A1_D1.rds
0,0.15,17.085855243640264,0.007615291393470929,-1.2286768426469677e-4,2208,MB,2010,A1,D1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MB_2010_A1_D1.rds
0.3,0.03,15.254729968840572,0.006697516531766932,-2.1132856281665962e-4,2208,MB,2010,A1,D1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MB_2010_A1_D1.rds
0.9,0.005,11.913933287557944,0.005102472935175386,-2.933301841896242e-4,2208,MB,2010,A1,D1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MB_2010_A1_D1.rds
0.9,0.15,7.974043130429882,0.003453668102526674,-1.5776447466077275e-4,2208,MB,2010,A1,D1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MB_2010_A1_D1.rds
0,0.005,-118.68428970319036,-0.05510777938296291,-0.0013558365826049589,2208,MS,2010,A1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MS_2010_A1_A1.rds
0,0.15,65.65880134275,0.031701413054797074,0.001964637084348702,2208,MS,2010,A1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MS_2010_A1_A1.rds
0.3,0.03,-92.03455755504227,-0.042800309004914806,-0.001117991271652915,2208,MS,2010,A1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MS_2010_A1_A1.rds
0.9,0.005,-111.49810561075245,-0.05185082452377608,-0.0013534940841237128,2208,MS,2010,A1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MS_2010_A1_A1.rds
0.9,0.15,-66.19769939756036,-0.03084729560702544,-8.664534885651331e-4,2208,MS,2010,A1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MS_2010_A1_A1.rds
0,0.15,60.0491474773538,0.029058222894966887,0.0018620510302233175,2208,MS,2010,A1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MS_2010_A1_B1.rds
0.3,0.03,-75.03202683528934,-0.0349181027556685,-9.362065440338337e-4,2208,MS,2010,A1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MS_2010_A1_B1.rds
0.9,0.15,-48.45625082371024,-0.022705159874400808,-7.593941027929109e-4,2208,MS,2010,A1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MS_2010_A1_B1.rds
0,0.15,54.81412968820625,0.028819430347864102,0.003994190452843158,2208,MS,2010,A1,Eldo,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MS_2010_A1_Eldo.rds
0.3,0.03,-103.57425454765554,-0.048007245607155455,-0.001098615830137543,2208,MS,2010,A1,Eldo,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MS_2010_A1_Eldo.rds
0.9,0.15,-70.55591667453909,-0.032919499839108524,-9.648274321614718e-4,2208,MS,2010,A1,Eldo,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/F/eb_results_MS_2010_A1_Eldo.rds
0,0.005,-101.7444813542766,-0.04760691430246749,-0.0015269861528856919,2208,MB,2010,A1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MB_2010_A1_A1.rds
0,0.15,54.21651994480228,0.0267315913611866,0.002177008052852236,2208,MB,2010,A1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MB_2010_A1_A1.rds
0.3,0.03,-84.7394932767644,-0.03963626307741432,-0.0012578693832275497,2208,MB,2010,A1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MB_2010_A1_A1.rds
0.9,0.005,-98.05311819768575,-0.045933540775426204,-0.001525425649662733,2208,MB,2010,A1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MB_2010_A1_A1.rds
0.9,0.15,-64.29429616218353,-0.03009185326724433,-9.73059715530777e-4,2208,MB,2010,A1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MB_2010_A1_A1.rds
0,0.15,47.47314165155601,0.023563962505526042,0.0020634454531908903,2208,MB,2010,A1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MB_2010_A1_B1.rds
0.3,0.03,-75.111946762344445,-0.03506601925987156,-0.0010479274290996121,2208,MB,2010,A1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MB_2010_A1_B1.rds
0.9,0.15,-49.49613198585532,-0.02326605839785854,-8.493319549892795e-4,2208,MB,2010,A1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MB_2010_A1_B1.rds
0,0.15,35.49826525273132,0.0179808356696616,0.00190372278346082,2208,MB,2010,A1,C1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MB_2010_A1_C1.rds
0.3,0.03,-60.17312532948075,-0.0283040883065446,-0.0010517670522507826,2208,MB,2010,A1,C1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MB_2010_A1_C1.rds
0.9,0.15,-29.921759271914667,-0.014303602396791768,-7.520809874101254e-4,2208,MB,2010,A1,C1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MB_2010_A1_C1.rds
0,0.005,23.23438942016461,0.011846356158773044,0.0013235348634086375,2208,MB,2010,A1,D1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MB_2010_A1_D1.rds
0,0.15,16.106651301651336,0.007171811347280293,-1.2286768426469677e-4,2208,MB,2010,A1,D1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MB_2010_A1_D1.rds
0.3,0.03,14.3935371069279,0.00630748353271228,-2.1132856281665962e-4,2208,MB,2010,A1,D1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MB_2010_A1_D1.rds
0.9,0.005,11.257837367669802,0.0048053280439217,-2.933301841896242e-4,2208,MB,2010,A1,D1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MB_2010_A1_D1.rds
0.9,0.15,7.529956982496659,0.00325254212973083,-1.5776447466077275e-4,2208,MB,2010,A1,D1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MB_2010_A1_D1.rds
0,0.005,-81.05346873745243,-0.03806483510500189,-0.0013558365826049589,2208,MS,2010,A1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MS_2010_A1_A1.rds
0,0.15,44.01121887103119,0.021897254326663552,0.001964637084348702,2208,MS,2010,A1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MS_2010_A1_A1.rds
0.3,0.03,-62.807998556002914,-0.02956364279158177,-0.001117991271652915,2208,MS,2010,A1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MS_2010_A1_A1.rds
0.9,0.005,-76.09132427375413,-0.035815144570425395,-0.0013534940841237128,2208,MS,2010,A1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MS_2010_A1_A1.rds
0.9,0.15,-45.13335836871382,-0.021307286083091324,-8.664534885651331e-4,2208,MS,2010,A1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MS_2010_A1_A1.rds
0,0.15,40.20649013229906,0.020071512140866006,0.0018620510302233175,2208,MS,2010,A1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MS_2010_A1_B1.rds
0.3,0.03,-51.18790014438448,-0.024119132334063032,-9.362065440338337e-4,2208,MS,2010,A1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MS_2010_A1_B1.rds
0.9,0.15,-32.95183718558454,-0.01568323340785837,-7.593941027929109e-4,2208,MS,2010,A1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MS_2010_A1_B1.rds
0,0.15,35.13453388706767,0.019906569930681777,0.003994190452843158,2208,MS,2010,A1,Eldo,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MS_2010_A1_Eldo.rds
0.3,0.03,-70.79209412078148,-0.033160252660201624,-0.001098615830137543,2208,MS,2010,A1,Eldo,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MS_2010_A1_Eldo.rds
0.9,0.15,-48.0765531691006,-0.022738628686283117,-9.648274321614718e-4,2208,MS,2010,A1,Eldo,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2010/M/eb_results_MS_2010_A1_Eldo.rds
0,0.005,-126.66063195768467,-0.059791279563038834,-0.002426862915536723,2208,MB,2011,A1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MB_2011_A1_A1.rds
0,0.15,62.296214695563265,0.030430111202179713,0.0022162458509282336,2208,MB,2011,A1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MB_2011_A1_A1.rds
0.3,0.03,-112.24025715547857,-0.052630080742517946,-0.0017966309438410537,2208,MB,2011,A1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MB_2011_A1_A1.rds
0.9,0.005,-130.6592311983128,-0.061542366744659995,-0.0023669902961487668,2208,MB,2011,A1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MB_2011_A1_A1.rds
0.9,0.15,-83.47480771919084,-0.03901742083034624,-0.0012118013923069165,2208,MB,2011,A1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MB_2011_A1_A1.rds
0,0.15,56.48224112348474,0.027747123875315034,0.0021663987288092637,2208,MB,2011,A1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MB_2011_A1_B1.rds
0.3,0.03,-103.37696526552365,-0.048303655831481836,-0.001484378084414965,2208,MB,2011,A1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MB_2011_A1_B1.rds
0.9,0.15,-67.12338583782164,-0.031427573878896345,-0.0010274897132162481,2208,MB,2011,A1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MB_2011_A1_B1.rds
0,0.15,42.76015287921236,0.0214742894866552,0.0021082782188959794,2208,MB,2011,A1,C1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MB_2011_A1_C1.rds
0.3,0.03,-40.484588647401395,-0.019054259308528346,-7.188477834371323e-4,2208,MB,2011,A1,C1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MB_2011_A1_C1.rds
0.9,0.15,-12.37375397940321,-0.006108815413494351,-5.047601691994195e-4,2208,MB,2011,A1,C1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MB_2011_A1_C1.rds
0,0.005,30.589390270359154,0.01529053694765693,0.0014366464266609383,2208,MB,2011,A1,D1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MB_2011_A1_D1.rds
0,0.15,11.586290943345613,0.00495187315285208,-2.9554122366314266e-4,2208,MB,2011,A1,D1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MB_2011_A1_D1.rds
0.3,0.03,-7.059525287306756,-0.0037665266934496767,-5.692779220245154e-4,2208,MB,2011,A1,D1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MB_2011_A1_D1.rds
0.9,0.005,-30.06747803907448,-0.01446109789261181,-8.435806647701088e-4,2208,MB,2011,A1,D1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MB_2011_A1_D1.rds
0.9,0.15,7.209270904643643,0.0029213281297385835,-3.4374021475581994e-4,2208,MB,2011,A1,D1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MB_2011_A1_D1.rds
0,0.005,-162.9491937781501,-0.07594059417327184,-0.002141140469399531,2208,MS,2011,A1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MS_2011_A1_A1.rds
0,0.15,70.64010166055324,0.03399327401818019,0.002000474353074553,2208,MS,2011,A1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MS_2011_A1_A1.rds
0.3,0.03,-127.045115069045,-0.059128540279685886,-0.001589991788270573,2208,MS,2011,A1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MS_2011_A1_A1.rds
0.9,0.005,-161.3418255434841,-0.07516128310452683,-0.0020898041446155385,2208,MS,2011,A1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MS_2011_A1_A1.rds
0.9,0.15,-84.72572616169597,-0.039448402830724066,-0.0010762442429994423,2208,MS,2011,A1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MS_2011_A1_A1.rds
0,0.15,67.09431046634643,0.03234014056053626,0.0019532245884590687,2208,MS,2011,A1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MS_2011_A1_B1.rds
0.3,0.03,-107.45115964451749,-0.0499837399868984,-0.0013192655102147576,2208,MS,2011,A1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MS_2011_A1_B1.rds
0.9,0.15,-64.11975726206475,-0.029956058039094884,-9.16312902290195e-4,2208,MS,2011,A1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MS_2011_A1_B1.rds
0,0.15,60.973785762480574,0.0309718878875811,0.0033569486835591,2208,MS,2011,A1,Eldo,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/A1/2011/F/eb_results_MS_2011_A1_Eldo.rds
