species,year,site_orig,site_clim,sex,year_period,sun_ground,sun_high_veg,partial_shade_low_veg,full_shade_ground,full_shade_high_veg
MB,1951,D1,D1,F,historical,22.815484228808792,13.349963638697458,14.115606167310677,14.733170569637775,5.691227792223078
MB,1951,D1,A1,M,historical,68.94568037418111,32.60210714888075,29.74108586088351,26.24988611453741,21.205098550508332
MB,1951,D1,B1,M,historical,68.43878709669985,50.687820947061276,47.58627126293526,42.92117880169775,32.885974287384904
MB,1951,D1,C1,M,historical,62.22740094048722,38.61148584600739,39.54720504428842,35.596374756691546,19.189152806992645
MB,1951,D1,D1,M,historical,21.3668696880696,12.556664911233156,13.281976031107478,13.867104606028166,5.353449718383958
MB,1952,D1,A1,F,historical,80.26972350249613,-70.8995641428945,-146.79560002949302,-209.2228068610648,-74.1882440757974
MB,1952,D1,B1,F,historical,75.4880890098803,-4.581369371015404,-73.32349190956755,-141.7885776027605,-18.568022594241416
MB,1952,D1,C1,F,historical,72.68875524871997,-15.948589288294963,-88.8671025525181,-162.4218658202437,-26.706174796110428
MB,1952,D1,D1,F,historical,30.095613686643432,14.491500176829025,-6.423067175163234,-40.41457742987933,6.808366816466359
MB,1952,D1,A1,M,historical,75.31850631067326,-66.69103391292441,-138.0740879496055,-196.75845711833665,-69.77306419182011
MB,1952,D1,B1,M,historical,70.78920593937129,-4.3039382485778015,-68.97244662867163,-133.36061935348673,-17.439340509414365
MB,1952,D1,C1,M,historical,68.22116184423207,-14.968156033869086,-83.5654308599125,-152.74402195182168,-25.079586518262865
MB,1952,D1,D1,M,historical,28.208836634104294,13.675925987703351,-5.986037982536154,-37.96028450116109,6.448073245912588
MB,1953,D1,A1,F,historical,82.71093567642338,-44.44340811920535,-66.28896031953983,-84.36839478940168,-44.31550649470802
MB,1953,D1,B1,F,historical,72.095990484248,32.61585624092056,27.131734240015515,23.788086180653767,22.07812763388889
MB,1953,D1,C1,F,historical,68.61498153780308,38.16378387438569,33.747409888549996,27.286069295256862,21.124266023322
MB,1953,D1,D1,F,historical,24.507344401780635,13.77872754119538,14.378286094918362,14.885094616704155,5.0797182140579675
MB,1953,D1,A1,M,historical,77.66006212874618,-41.79149677217839,-62.33726599163074,-79.33794548115175,-41.665066359178034
MB,1953,D1,B1,M,historical,67.62328350173479,30.695078350563165,25.53643604624265,22.396510120451968,20.797332640716764
MB,1953,D1,C1,M,historical,64.41194285471558,35.929895992898764,31.77941213570679,25.705608193564576,19.90028990346928
MB,1953,D1,D1,M,historical,22.954532131078224,12.96831141435017,13.537713451160633,14.019485795775688,4.783541910949736
MB,1954,D1,A1,F,historical,80.92533223557565,-9.301746692874637,-26.239556283366802,-37.58086560794144,-2.4818951425187104
MB,1954,D1,B1,F,historical,72.8342060892471,33.83244982045221,12.116623702951312,-9.301732194282708,21.493913673942192
MB,1954,D1,C1,F,historical,69.91723114696137,24.37343725152239,6.762972828966512,-9.102031409672838,18.31570049119248
MB,1954,D1,D1,F,historical,28.62748622009391,17.027886708798093,17.953812545590502,18.696597536708246,7.460352427101827
MB,1954,D1,A1,M,historical,75.95469767451871,-8.744540944244056,-24.67647909363162,-35.34056445902744,-2.3181359271667543
MB,1954,D1,B1,M,historical,68.31968705020866,31.836954933202737,11.410683368337201,-8.731338352559254,20.2467832036742
MB,1954,D1,C1,M,historical,65.63216568643301,22.963047284463677,6.399741193362078,-8.520387254055224,17.264698090345775
MB,1954,D1,D1,M,historical,26.826931110891522,16.004347788269605,16.87816434127138,17.579331939703447,7.001734342821183
MB,1955,D1,A1,F,historical,78.07459457585941,-113.43613283968227,-154.9501574932589,-191.50792426090277,-113.4679486317926
MB,1955,D1,B1,F,historical,74.14539505439105,-21.805151235259522,-45.307435328467776,-64.94734047152221,-28.965666500888283
MB,1955,D1,C1,F,historical,64.48096170837566,-8.164562663350145,-34.15470602933531,-58.28596078387622,-11.6381984366376
MB,1955,D1,D1,F,historical,28.05579333794701,15.518791154508097,17.010928763600727,17.058705640093454,6.484281455413395
MB,1955,D1,A1,M,historical,73.2798864598021,-106.69077050465431,-145.7304240350008,-180.10013365976616,-106.71553885748966
MB,1955,D1,B1,M,historical,69.5682836748689,-20.49193374764376,-42.600886019574666,-61.07112940237124,-27.21411463689373
MB,1955,D1,C1,M,historical,60.53054709837069,-7.637531303240115,-32.08627335951143,-54.7840322370404,-10.901189868853937
MB,1955,D1,D1,M,historical,26.293035332890284,14.61967893243489,16.034195121506627,16.088173553982486,6.120317936576975
MB,1956,D1,A1,F,historical,82.44866107912536,-127.29009605192728,-200.01009699075274,-247.05921278020782,-127.1181433949324
MB,1956,D1,B1,F,historical,75.22664603948682,-16.826472531353918,-73.13068231346429,-129.23715551427847,-30.222321166386042
MB,1956,D1,C1,F,historical,69.21913026941242,-23.136135745145957,-75.89284493129084,-129.84702069469608,-29.707692441459923
MB,1956,D1,D1,F,historical,26.789298227863576,4.722139437371723,-17.980985458033082,-47.20943289943931,1.0548255096751047
MB,1956,D1,A1,M,historical,77.40860879780739,-119.71538922471821,-188.07517984019387,-232.23759088514902,-119.55219556982316
MB,1956,D1,B1,M,historical,70.56813922648884,-15.813733656598538,-68.7784858684012,-121.54357523010589,-28.39780763175263
MB,1956,D1,C1,M,historical,64.98067159684763,-21.723332502762148,-71.35157104758255,-122.09858155769747,-27.899533258512932
MB,1956,D1,D1,M,historical,25.10164052200463,4.495872608862332,-16.854886243610427,-44.349699925298566,1.0466975203043734
MB,1957,D1,A1,F,historical,78.73487190702978,63.68637562941347,50.382196072663284,25.481014690734064,43.780225408347924
MB,1957,D1,B1,F,historical,73.0601570058262,64.11189062962154,65.37927501950556,62.26651180695354,41.94510810332321
MB,1957,D1,C1,F,historical,67.44177863466066,41.59889035031043,43.2416430530057,39.66437461622998,21.200287618471336
MB,1957,D1,D1,F,historical,30.327176085225858,16.059392960281993,17.833041719099707,19.374711738865383,6.183820080563576
MB,1957,D1,A1,M,historical,73.90282718722791,59.90156996067179,47.40020413338452,23.984491343729974,41.181740487901635
MB,1957,D1,B1,M,historical,68.53243122115873,60.27515487661167,61.48065052027968,58.56735555919193,39.43525540547845
MB,1957,D1,C1,M,historical,63.303803600114904,39.103835956234676,40.66306328896919,37.31275189785646,19.91887372752623
MB,1957,D1,D1,M,historical,28.426444561737082,15.084056137401324,16.7649171687207,18.228105334014714,5.796083860064736
MB,1958,D1,A1,F,historical,83.781642348713,-158.80134205673906,-203.7965997331395,-237.29541904907464,-154.23499891406905
MB,1958,D1,B1,F,historical,78.77741503095515,-94.3662205601313,-142.14166952572862,-180.28113983058645,-97.48495891063433
MB,1958,D1,C1,F,historical,73.83220438705337,-103.87670790936744,-165.35817230398922,-213.91492725819384,-96.68070311313504
MB,1958,D1,D1,F,historical,30.016828438422692,-3.128817895271942,-34.67598579520795,-71.81250803184284,-4.241914963324104
MB,1958,D1,A1,M,historical,78.66824339431794,-149.3429709166713,-191.63190549472847,-223.09433530085087,-145.0537999701381
MB,1958,D1,B1,M,historical,73.91529601280548,-88.74873393454291,-133.67856388455235,-169.5309446698153,-91.66996033321182
MB,1958,D1,C1,M,historical,69.32433478912115,-97.67446511421078,-155.4950617448215,-201.14005819127863,-90.9021642337047
MB,1958,D1,D1,M,historical,28.13647744100329,-2.8863611270135077,-32.55984814713211,-67.49510099193076,-3.931847489043291
MB,1959,D1,A1,F,historical,86.36530062570468,-22.767226720683123,-112.94554083664923,-194.03419121419145,-33.50975082334647
MB,1959,D1,B1,F,historical,75.58283902401507,-9.138212912594984,-89.37279132850566,-160.40931411174893,-20.07806678752878
MB,1959,D1,C1,F,historical,75.764263595937,38.912389067308695,-2.8760988651213966,-61.865992562415684,20.229137068950397
MB,1959,D1,D1,F,historical,32.98302011193998,18.70216831824105,9.393583801490824,-28.212220076266604,7.63463046240365
MB,1959,D1,A1,M,historical,81.09165830957001,-21.401357667347217,-106.22299951645313,-182.4620938488953,-31.500100037440685
MB,1959,D1,B1,M,historical,70.87704700689501,-8.588555814510398,-84.06472307692202,-150.86124825279134,-18.858632623626608
MB,1959,D1,C1,M,historical,71.13092750594976,36.63444344256136,-2.6678844695948514,-58.157417159802606,19.06048872094157
MB,1959,D1,D1,M,historical,30.92217507114446,17.61308272211016,8.886114378675314,-26.483297819087284,7.20025887440433
MB,1960,D1,A1,F,historical,82.85025446520349,-174.84345860412935,-226.4493944843855,-246.46687233602975,-179.80436598505375
MB,1960,D1,B1,F,historical,74.50243892496063,-146.9676262764641,-205.30993772939522,-236.26840449784075,-153.00587852211672
MB,1960,D1,C1,F,historical,72.6526228772533,-130.07126667025796,-200.97676128353103,-248.03777727470353,-127.20087385416053
MB,1960,D1,D1,F,historical,31.59152872278075,-38.68618773484408,-106.0907235422078,-173.19314188430562,-38.93895389978797
MB,1960,D1,A1,M,historical,77.77570178942455,-164.42600451289928,-212.89273618762752,-231.5923115467559,-169.09532821384104
MB,1960,D1,B1,M,historical,69.87690409130822,-138.22233145733557,-193.05244895724388,-222.08031360771304,-143.88964544366948
MB,1960,D1,C1,M,historical,68.20878686495851,-122.31286667212464,-188.97987443127934,-233.17909473103978,-119.61037764480054
MB,1960,D1,D1,M,historical,29.613896182570244,-36.33206074047373,-99.74137147842687,-162.8565897338884,-36.56474520998061
MB,1961,D1,A1,F,historical,80.09794766714882,-48.16394517749699,-70.11481528567928,-86.92138255028972,-43.06435197608179
MB,1961,D1,B1,F,historical,71.7934375770498,43.006491004518395,43.60387819214992,44.800342775044705,32.407865566047825
MB,1961,D1,C1,F,historical,66.31811176781551,31.565809207985666,29.443341847155317,26.41910377128325,17.808014750172426
MB,1961,D1,D1,F,historical,32.44556911988455,17.74449698895882,19.3910909497631,20.834621200275254,7.207304424694748
MB,1961,D1,A1,M,historical,75.20260450214438,-45.289112125470005,-65.93516631046997,-81.7393873069245,-40.486290120666155
MB,1961,D1,B1,M,historical,67.33178652857433,40.46791106805146,41.02810751999485,42.15671094691721,30.510528219876957
MB,1961,D1,C1,M,historical,62.25563665532037,29.72628935224976,27.731769761152684,24.88917631631797,16.781544938253752
MB,1961,D1,D1,M,historical,30.418572024620033,16.70753803533175,18.261997226174344,19.62504818813283,6.7923802681346075
MB,1962,D1,A1,F,historical,82.44513041010303,50.77734538332714,29.422914207100728,5.806750852820138,34.32609095305849
MB,1962,D1,B1,F,historical,72.6911986234906,57.58748794633127,39.62168733208128,18.44553510784453,40.56595367101646
MB,1962,D1,C1,F,historical,74.31965712384334,48.68123380618642,48.560321812738884,38.94098087674701,25.605030277604964
MB,1962,D1,D1,F,historical,31.329843584782328,17.207636302773558,18.831736508098498,15.893879832881574,6.7450715852980485
MB,1962,D1,A1,M,historical,77.4001679948346,47.77944828506255,27.697310260181936,5.487810142227848,32.309513522553985
MB,1962,D1,B1,M,historical,68.17276965568189,54.179112907474725,37.28343539540015,17.369703663166742,38.18320486441511
MB,1962,D1,C1,M,historical,69.77245336633646,45.80181968046176,45.70514914714832,36.66728592627042,24.09320105230997
MB,1962,D1,D1,M,historical,29.3740222843358,16.195584687758338,17.7451960738824,15.000134297086907,6.352999883421929
MB,1963,D1,A1,F,historical,80.41161216115297,-35.197222571776166,-91.69390943454695,-145.62745029460172,-42.99896881572553
MB,1963,D1,B1,F,historical,71.81617660308896,26.67429746016864,0.8361807838466925,-23.782379124020785,15.935990565165353
MB,1963,D1,C1,F,historical,67.62341221519384,30.623577269952452,8.804140680397902,-16.721653615137516,16.911520309308344
MB,1963,D1,D1,F,historical,27.289098069954544,15.706443196444463,14.012252038168322,2.406840281212268,6.62948908566026
MB,1963,D1,A1,M,historical,75.48592228191897,-33.09760462058575,-86.23985070299851,-136.96126702007197,-40.429293321177475
MB,1963,D1,B1,M,historical,67.36956209631218,25.107941589095326,0.8024168226686051,-22.351807501903878,15.019483281018431
MB,1963,D1,C1,M,historical,63.4759164382453,28.83961699811488,8.319204715741343,-15.689036786255151,15.94206931769154
MB,1963,D1,D1,M,historical,25.5697544168137,14.799172889372732,13.224470603934853,2.316706571329652,6.256475827630683
MB,1964,D1,A1,F,historical,77.87443624984851,35.08377891106797,-3.073662863247922,-43.382505104280774,26.569987303030242
MB,1964,D1,B1,F,historical,75.04609011937089,65.1586933931233,64.39550836149343,53.91168330125877,43.31017967266415
MB,1964,D1,C1,F,historical,65.96737335811848,41.73331860919539,33.13808483347234,8.910695231215739,21.410996033557456
MB,1964,D1,D1,F,historical,28.180439717630197,16.30840028331474,17.72016387364754,9.579715631787517,6.872805310560127
MB,1964,D1,A1,M,historical,73.1147479406846,33.02267126367948,-2.86657683043374,-40.77960673467925,25.016341332668787
MB,1964,D1,B1,M,historical,70.40532950874854,61.27523277777339,60.57584791705499,50.727895462088206,40.73181150796313
MB,1964,D1,C1,M,historical,61.92580392690145,39.27120717948158,31.207463148645534,8.426689290493723,20.148609750649896
MB,1964,D1,D1,M,historical,26.41163525324267,15.347779319124163,16.703096524988535,9.06542676956193,6.469209263455352
MB,2005,D1,A1,F,contemporary,-190.9620099087552,67.95165417775087,-148.56219674536243,-187.8539991793763,-92.68068137780543
MB,2005,D1,B1,F,contemporary,-185.30162741451176,66.36616801972829,-134.57187628872816,-183.15037701006074,-77.31756321237151
MB,2005,D1,C1,F,contemporary,-160.47781324128243,42.69670289005896,-103.59546401587976,-157.2117478087275,-43.480609822116456
MB,2005,D1,D1,F,contemporary,31.742942905864673,19.00121449630821,9.810277469616826,-5.371244527308767,9.193450532693678
MB,2005,D1,A1,M,contemporary,-179.57213788755755,63.783628195826864,-139.71973992678633,-176.6590876700305,-87.16218605467648
MB,2005,D1,B1,M,contemporary,-174.27320390872765,62.295382862592476,-126.56218390291147,-172.23202809185804,-72.70094113334571
MB,2005,D1,C1,M,contemporary,-150.92374558214885,40.0376551313781,-97.41179335415652,-147.83683188211296,-40.85619223322812
MB,2005,D1,D1,M,contemporary,29.760320747842766,17.915822205645345,9.281401627328968,-4.994746594627022,8.68233746928318
MB,2006,D1,A1,F,contemporary,-205.8124671549281,72.55335606433127,-163.5569301824404,-207.5071642882667,-97.90402442098834
MB,2006,D1,B1,F,contemporary,NA,69.36669563749234,-28.34950491941241,NA,0.7845248647451267
MB,2006,D1,C1,F,contemporary,NA,43.58854138495233,-56.893442482635855,NA,-13.408828458867225
MB,2006,D1,D1,F,contemporary,40.36755341977478,3.4801675146143207,-35.30623536568782,-81.31837166896248,0.7889175512223475
MB,2006,D1,A1,M,contemporary,-193.50679829427696,68.10813968160633,-153.81830597586398,-195.120754787359,-92.07943822900798
MB,2006,D1,B1,M,contemporary,NA,65.1113906892601,-26.658275883555547,NA,0.764852537399427
MB,2006,D1,C1,M,contemporary,NA,40.880886422894555,-53.48429660962717,NA,-12.572671914616873
MB,2006,D1,D1,M,contemporary,37.865669626395324,3.3252612464555567,-33.158877892821074,-76.44410498518073,0.7934295899664447
MB,2007,D1,A1,F,contemporary,-175.89197378727047,71.85863725470448,-132.77899319367268,-172.9196679340183,-79.01176420705909
MB,2007,D1,B1,F,contemporary,NA,68.26842397013212,-55.42432195104849,NA,-17.859138589251693
MB,2007,D1,C1,F,contemporary,NA,42.14032567960342,-39.849783284705225,NA,-2.6144910006720425
MB,2007,D1,D1,F,contemporary,34.25947541668404,20.73462149227852,8.266994793185475,-18.260597494987024,9.152582430261665
MB,2007,D1,A1,M,contemporary,-165.4093494016576,67.45562499300803,-124.87946760298453,-162.62029195866455,-74.30811784494733
MB,2007,D1,B1,M,contemporary,NA,64.07900886341805,-52.12650201148848,NA,-16.773357682339793
MB,2007,D1,C1,M,contemporary,NA,39.47588781422593,-37.45547686585655,NA,-2.419992829538502
MB,2007,D1,D1,M,contemporary,32.122118281443065,19.53531702236844,7.825002213032137,-17.124429731651105,8.637023746349831
MB,2008,D1,A1,F,contemporary,-163.6424565320406,70.49457807229555,-237.14870198332474,-216.02045294534406,-218.5145074030741
MB,2008,D1,B1,F,contemporary,NA,70.30428427702263,-170.56590765084022,NA,-122.73526795524921
MB,2008,D1,C1,F,contemporary,NA,45.3496808735154,-240.73114212702856,NA,-173.41051019364323
MB,2008,D1,D1,F,contemporary,37.51417790372769,-38.6397330828793,-98.68428574571888,-158.12905314268397,-32.389712653080515
MB,2008,D1,A1,M,contemporary,-153.39971408170052,66.173136463295,-222.8404998554142,-202.79375843724856,-205.4695463899743
MB,2008,D1,B1,M,contemporary,NA,65.99478574749811,-160.40610836851005,NA,-115.42246453611622
MB,2008,D1,C1,M,contemporary,NA,42.52308278099152,-226.3225820028443,NA,-163.07040409523563
MB,2008,D1,D1,M,contemporary,35.187495510986764,-36.2887621126934,-92.7737386987211,-148.6874502388362,-30.40522400821392
MB,2009,D1,A1,F,contemporary,-111.2638530732283,57.45760570469468,-71.1869993688364,-115.22297733160767,-30.840034581256546
MB,2009,D1,B1,F,contemporary,NA,61.38995564787202,-43.92796077787972,NA,-9.463932431476708
MB,2009,D1,C1,F,contemporary,NA,33.994675102745084,-16.358423977452336,NA,6.888742085417203
MB,2009,D1,D1,F,contemporary,25.463184703170757,14.638553407960915,5.645228526464587,-14.226931590823959,5.867724290550989
MB,2009,D1,A1,M,contemporary,-104.64170983941054,53.91913188605801,-66.94118742155175,-108.36075289272803,-28.983927036725873
MB,2009,D1,B1,M,contemporary,NA,57.618609220462766,-41.30240450416412,NA,-8.867364716913169
MB,2009,D1,C1,M,contemporary,NA,31.634052857465928,-15.368471248292487,NA,6.5231143517742805
MB,2009,D1,D1,M,contemporary,23.856292462907263,13.80896465306679,5.366538605045086,-13.320919553723485,5.555081255459577
MB,2010,D1,A1,F,contemporary,-127.28159991902841,69.22074610509283,-100.67659084356085,-121.44621121474152,-72.27356278624391
MB,2010,D1,B1,F,contemporary,NA,64.02853611759363,-81.0444873659397,NA,-51.36966396260472
MB,2010,D1,C1,F,contemporary,NA,43.30113541701517,-65.05813781683294,NA,-29.42745345535601
MB,2010,D1,D1,F,contemporary,28.403225274158082,17.511478415231938,16.669182925010727,14.19189603814419,7.338471934873941
MB,2010,D1,A1,M,contemporary,-119.7179546327924,64.97387704982316,-94.68897324724671,-114.22254717529412,-67.96823670117192
MB,2010,D1,B1,M,contemporary,NA,60.09529319678636,-76.22096214270144,NA,-48.29394902429364
MB,2010,D1,C1,M,contemporary,NA,40.590792703324155,-61.165204564909544,NA,-27.639192073267314
MB,2010,D1,D1,M,contemporary,26.617972624364207,16.503866907466058,15.719390381859778,13.394496759252828,6.926748878971089
MB,2011,D1,A1,F,contemporary,-173.86657591047654,74.24209501314168,-138.4852285365468,-173.77217875121264,-93.52858626683552
MB,2011,D1,B1,F,contemporary,NA,71.68102709818479,-116.79555765980726,NA,-69.65404148333776
MB,2011,D1,C1,F,contemporary,NA,49.233394633288896,-36.518988341777124,NA,-8.578042073765586
MB,2011,D1,D1,F,contemporary,35.24767419671775,14.331516927491407,-3.086005691481958,-26.756145094025705,7.775572955905822
MB,2011,D1,A1,M,contemporary,-163.50084464786917,69.69891644359136,-130.24240980180022,-163.4178788187005,-87.96180192050275
MB,2011,D1,B1,M,contemporary,NA,67.29193393821033,-109.84679488666471,NA,-65.49586980224667
MB,2011,D1,C1,M,contemporary,NA,46.1573102330663,-34.321041911991124,NA,-8.028468235085834
MB,2011,D1,D1,M,contemporary,33.05262121036097,13.526205900514219,-2.849868699272258,-25.114379926388466,7.356827460131646
MB,2012,D1,A1,F,contemporary,-215.62638322372152,78.85945030267158,-177.5242577272372,-224.1974109495635,-110.25716276439155
MB,2012,D1,B1,F,contemporary,NA,71.8515238647777,-116.98434059500515,NA,-57.48970671274641
MB,2012,D1,C1,F,contemporary,NA,47.80643490421035,-123.02769486904378,NA,-54.78605450090046
MB,2012,D1,D1,F,contemporary,37.85856195127632,-22.21445349479487,-88.75759547852752,-158.10142904533507,-24.41951339327
MB,2012,D1,A1,M,contemporary,-202.72380394111408,74.03138641701611,-166.9545376399296,-210.796518409107,-103.70378141253902
MB,2012,D1,B1,M,contemporary,NA,67.44819150978155,-110.02856874396724,NA,-54.0563984504898
MB,2012,D1,C1,M,contemporary,NA,44.827657002418825,-115.69663765181416,NA,-51.49888112507708
MB,2012,D1,D1,M,contemporary,35.504302769139294,-20.845101918345726,-83.44271274329643,-148.6680609629362,-22.915261014082084
MB,2013,D1,A1,F,contemporary,-123.88973991531974,74.36562156304997,-80.40136991771466,-124.46592807874887,-34.750039743691154
MB,2013,D1,B1,F,contemporary,NA,71.29503561319179,-82.3013591749591,NA,-28.254270549544596
MB,2013,D1,C1,F,contemporary,NA,45.00150715243241,-27.03895747324799,NA,9.066201706077592
MB,2013,D1,D1,F,contemporary,37.69214371992652,22.89767138751211,14.20801140859854,-9.807832873606495,10.60066501258322
MB,2013,D1,A1,M,contemporary,-116.5400009908698,69.8073440678703,-75.62744720076077,-117.07325781981542,-32.6759015167054
MB,2013,D1,B1,M,contemporary,NA,66.92649094252758,-77.407039314533435,NA,-26.55252567233877
MB,2013,D1,C1,M,contemporary,NA,42.19374829526251,-25.402014241877414,NA,8.565080402395983
MB,2013,D1,D1,M,contemporary,35.34660370867635,21.56401119092937,13.410723800270326,-9.174809011869785,9.989397403590127
MB,2014,D1,A1,F,contemporary,-231.96039469961354,59.71134462161159,-212.7851761710838,-243.93610344018262,-157.01343512144405
MB,2014,D1,B1,F,contemporary,NA,59.623938712182124,-125.00623658523631,NA,-77.92095268157398
MB,2014,D1,C1,F,contemporary,NA,35.8313705344008,-153.30077033041587,NA,-83.38499805140732
MB,2014,D1,D1,F,contemporary,28.537690507303072,6.590473249522483,-11.996384583883685,-35.641551863973035,3.8866778335797205
MB,2014,D1,A1,M,contemporary,-218.01438277234283,56.03544603712239,-200.0824146445572,-229.31692574696189,-147.66808524422493
MB,2014,D1,B1,M,contemporary,NA,55.956424550167185,-117.56551352974675,NA,-73.26871600506497
MB,2014,D1,C1,M,contemporary,NA,33.55755555408767,-144.1637983872968,NA,-78.39559461898475
MB,2014,D1,D1,M,contemporary,26.744662252617363,6.252094068347813,-11.226467665397186,-33.46847622374974,3.7075510186961176
MB,2015,D1,A1,F,contemporary,-203.81083785460197,69.51377681356321,-234.58241191409064,-239.4095567680898,-198.92835664475106
MB,2015,D1,B1,F,contemporary,NA,67.42584532449881,-126.67968650537362,NA,-86.19700819425967
MB,2015,D1,C1,F,contemporary,NA,42.47804421201373,-139.26145014182524,NA,-81.53038830040916
MB,2015,D1,D1,F,contemporary,33.64008724541451,-19.037635812159593,-60.139013710958885,-104.2527873269937,-18.243489186249384
MB,2015,D1,A1,M,contemporary,-191.34621891826913,65.25058054829104,-220.50342823810342,-224.94325242491152,-187.07341310247824
MB,2015,D1,B1,M,contemporary,NA,63.288277764540815,-119.14471099798351,NA,-81.0582349450912
MB,2015,D1,C1,M,contemporary,NA,39.738552656424794,-130.97165682985766,NA,-76.65561023157402
MB,2015,D1,D1,M,contemporary,31.53918426165576,-17.855224944416467,-56.51868304252344,-98.01714062259703,-17.104140987946707
MB,2016,D1,A1,F,contemporary,-203.20615256427337,74.19936458841558,-223.46171016771956,-231.72404952051028,-154.63921615365837
MB,2016,D1,B1,F,contemporary,NA,73.56241341417565,-122.37957166700893,NA,-51.269908462074994
MB,2016,D1,C1,F,contemporary,NA,49.37557575038066,-148.63360926063078,NA,-61.27425117074993
MB,2016,D1,D1,F,contemporary,35.54168557657311,-12.288176788923586,-77.50388435829434,-149.31147200532888,-12.295499666267796
MB,2016,D1,A1,M,contemporary,-190.79266025395827,69.65382196181685,-210.0825939419489,-217.67228876464972,-145.43760451415866
MB,2016,D1,B1,M,contemporary,NA,69.05256881788542,-115.10721224382857,NA,-48.2056652318001
MB,2016,D1,C1,M,contemporary,NA,46.31057092579822,-139.77666026853686,NA,-57.601280430827586
MB,2016,D1,D1,M,contemporary,33.32864694026956,-11.505663976801511,-72.85422906250045,-140.39972488189807,-11.510375115384669
MB,2017,D1,A1,F,contemporary,-182.81479990676647,67.22680379307133,-145.30951993366617,-179.2432266989101,-96.69557989787221
MB,2017,D1,B1,F,contemporary,NA,70.25675968839373,-36.0986679734934,NA,NA
MB,2017,D1,C1,F,contemporary,61.08127488368854,-22.387276306048427,-52.14011701320408,-81.67084841711313,-18.52689848417253
MB,2017,D1,D1,F,contemporary,40.36795023157266,0.897196750153146,-19.78757011632944,-42.68147690313114,2.7210389839107796
MB,2017,D1,A1,M,contemporary,-171.9123148788941,63.10115026633176,-136.66086533692874,-168.56407492275045,-90.94105110734922
MB,2017,D1,B1,M,contemporary,NA,65.94918995224081,-33.947853137858665,NA,NA
MB,2017,D1,C1,M,contemporary,57.285214986719375,-21.07044231178194,-49.01635089694672,-76.79187830358208,-17.387272372653328
MB,2017,D1,D1,M,contemporary,37.86714553420015,0.8958512051579828,-18.560557041217024,-40.097431551303494,2.609289208588079
MB,2018,D1,A1,F,contemporary,-220.23509256039267,74.01936992712818,-206.53249263249407,-229.01057289323504,-170.9192037985544
MB,2018,D1,B1,F,contemporary,NA,68.64056725325563,-183.07993818000304,NA,-143.93764969435495
MB,2018,D1,C1,F,contemporary,NA,45.747194682790585,-140.96391822749982,NA,-95.25539286713638
MB,2018,D1,D1,F,contemporary,37.465556901473235,-45.45677047482547,-69.43571587418678,-92.39098610708115,-31.295438323668836
MB,2018,D1,A1,M,contemporary,-207.01600957480633,69.48424030951033,-194.20060882008661,-215.29825931908928,-160.74394331347926
MB,2018,D1,B1,M,contemporary,NA,64.42966323249276,-172.1684536693478,NA,-135.36672544674755
MB,2018,D1,C1,M,contemporary,NA,42.8946689992197,-132.56439296827435,NA,-89.56777967941059
MB,2018,D1,D1,M,contemporary,35.13464982966831,-42.70854992491925,-65.26641693988036,-86.86120711743719,-29.38242032425627
MB,2019,D1,A1,F,contemporary,81.04458520472745,-141.03663739350233,-208.17129500425327,-239.48417785067124,-139.03823816782102
MB,2019,D1,B1,F,contemporary,82.93051443517273,-45.610398174207006,-99.97161472106454,-147.93454438725973,-44.3450510117819
MB,2019,D1,C1,F,contemporary,68.72244407320363,-24.430259642888313,-94.28672556219632,-160.79721335302867,-27.074723038745006
MB,2019,D1,D1,F,contemporary,35.86151922543994,16.62460649633981,-16.972015009386137,-67.76629238566399,8.382502144982723
MB,2019,D1,A1,M,contemporary,76.0853690659044,-132.64623660081762,-195.7417544126675,-225.0878218841139,-130.76675130467976
MB,2019,D1,B1,M,contemporary,77.83101406527544,-42.894521185888316,-94.02893998955915,-139.1329619870105,-41.6887500595915
MB,2019,D1,C1,M,contemporary,64.47216835610276,-22.990189172834167,-88.66364860305144,-151.21166041610368,-25.427656990192833
MB,2019,D1,D1,M,contemporary,33.63082174092403,15.6826149389311,-15.910130909902716,-63.692740129730076,7.927716684134019
MB,2020,D1,A1,F,contemporary,83.05214186520679,-177.58343552693347,-224.78280830442532,-230.9087079396094,-181.4245971350847
MB,2020,D1,B1,F,contemporary,83.47188979199503,-151.69982228608572,-206.9847081851822,-229.01513637325178,-156.12574247973356
MB,2020,D1,C1,F,contemporary,65.70610805716811,-183.53642492449737,-243.06956943429896,-248.83827631413052,-180.35641440743694
MB,2020,D1,D1,F,contemporary,34.270419488690024,-91.60121520699973,-178.3528022009931,-246.42242261879318,-88.97915096538375
MB,2020,D1,A1,M,contemporary,77.96742604369244,-166.99976394477017,-211.30819207653172,-216.92331319359957,-170.61766688331906
MB,2020,D1,B1,M,contemporary,78.33773554998474,-142.67166039555974,-194.61661709090893,-215.23074354008435,-146.82658522746675
MB,2020,D1,C1,M,contemporary,61.53207244910666,-172.74038312158467,-228.52023846018142,-233.76008981242637,-169.605846079943
MB,2020,D1,D1,M,contemporary,32.133274005963,-86.11582581743514,-167.7109659779993,-231.69545466903108,-83.64440730403804
MB,2021,D1,A1,F,contemporary,82.6217623905099,19.435568265071158,-32.440168375445595,-84.61560732093025,12.211242046137086
