species,year,site_orig,site_clim,sex,year_period,sun_ground,sun_high_veg,partial_shade_low_veg,full_shade_ground,full_shade_high_veg
MB,2013,A1,A1,F,contemporary,-109.45132502446567,63.04243234937518,-78.89486210408921,-109.67371318203573,-40.06019308573433
MB,2013,A1,B1,F,contemporary,NA,58.014794822454256,-83.06576803034935,NA,-34.13118678514867
MB,2013,A1,C1,F,contemporary,NA,40.94198080009355,-33.00365798086528,NA,5.428397684967656
MB,2013,A1,D1,F,contemporary,32.867972437185294,22.408202368797145,10.394008482516538,-15.138671923967207,11.374257961215871
MS,2013,A1,A1,F,contemporary,-139.79871646942544,84.44125072041892,-90.33239913315192,-139.49498351509476,-41.0474547095428
MS,2013,A1,B1,F,contemporary,NA,80.8661529979878,-92.0284140547556,NA,-34.39904940363082
MS,2013,A1,Eldo,F,contemporary,NA,75.74079197749732,-89.06759018949042,NA,-36.11400754199979
MB,2013,A1,A1,M,contemporary,-102.9022808184916,59.075897276753544,-74.18139973810929,-103.09955302691077,-37.66181247648599
MB,2013,A1,B1,M,contemporary,NA,54.355208375806214,-78.09676120028031,NA,-32.070442102804826
MB,2013,A1,C1,M,contemporary,NA,38.315000640162225,-31.00082671689608,NA,5.147110809608851
MB,2013,A1,D1,M,contemporary,30.758610677718064,21.102986078176553,9.827788529796004,-14.17680908141287,10.7197439421387
MS,2013,A1,A1,M,contemporary,-95.73683254375632,56.91281874197519,-61.83193190739152,-95.47093976374019,-28.041122500831186
MS,2013,A1,B1,M,contemporary,NA,54.511426391685205,-62.94286146536031,NA,-23.412059934730348
MS,2013,A1,Eldo,M,contemporary,NA,50.540948933372405,-60.92955746262792,NA,-24.611361673775754
MB,2014,A1,A1,F,contemporary,-125.25921502876862,53.57261130462381,-150.8821508747126,-148.46865134527707,-131.4778572144991
MB,2014,A1,B1,F,contemporary,NA,49.61738019380458,-112.88321098614972,NA,-76.46565005513467
MB,2014,A1,C1,F,contemporary,NA,33.26127503339056,-131.469554570274,NA,-81.30950175829155
MB,2014,A1,D1,F,contemporary,25.244773592260934,3.6239158176801385,-16.37718212542292,-39.77635029480441,2.79383222513163
MS,2014,A1,A1,F,contemporary,-246.52168176026933,69.79085035871238,-240.1876933321307,-270.3630715751095,-173.0603237794942
MS,2014,A1,B1,F,contemporary,NA,68.26647547756214,-139.0015902408584,NA,-86.80892714473407
MS,2014,A1,Eldo,F,contemporary,NA,58.87466678053742,-194.67127892020898,NA,-136.19361921304204
MB,2014,A1,A1,M,contemporary,-117.39684203854794,50.19515366947237,-141.6918252193333,-139.28612091985423,-123.5596349296852
MB,2014,A1,B1,M,contemporary,NA,46.47453119706856,-106.10062394447735,NA,-71.86412307041145
MB,2014,A1,C1,M,contemporary,NA,31.081476277593175,-123.5416563416158,NA,-76.4012855888429
MB,2014,A1,D1,M,contemporary,23.604518547886276,3.471801871684355,-15.330944690923692,-37.333497542376804,2.6923881070719884
MS,2014,A1,A1,M,contemporary,-167.63584450379042,46.9691952262271,-164.0178031557838,-184.24701271578488,-118.30952052197553
MS,2014,A1,B1,M,contemporary,NA,45.938393763779516,-95.02817454865512,NA,-59.258843200590114
MS,2014,A1,Eldo,M,contemporary,NA,37.62160257103716,-133.21615824552288,NA,-93.08104568444871
MB,2015,A1,A1,F,contemporary,-45.352268781160525,60.46213635109768,-133.38752737384047,-104.1992386477617,-149.6058501936314
MB,2015,A1,B1,F,contemporary,NA,54.8154010807314,-113.81927877466363,NA,-82.73685062042549
MB,2015,A1,C1,F,contemporary,NA,38.093582320200255,-121.33740512816718,NA,-79.1775743751435
MB,2015,A1,D1,F,contemporary,30.301076060346976,-23.139898370763586,-61.852016115287405,-99.17004980785727,-21.53985360553178
MS,2015,A1,A1,F,contemporary,-58.83644711524779,80.38530633554464,-255.24689411048357,-216.37939514996506,-222.89537988758687
MS,2015,A1,B1,F,contemporary,NA,76.07745540596024,-142.0883655745369,NA,-95.2446412617607
MS,2015,A1,Eldo,F,contemporary,NA,72.23876326900766,-229.2382376231922,NA,-163.75932470908637
MB,2015,A1,A1,M,contemporary,-41.93844760470119,56.66212433097223,-125.07738580793693,-97.45109795451216,-140.5428603931362
MB,2015,A1,B1,M,contemporary,NA,51.349466841495726,-106.98633314459622,NA,-77.76417979635809
MB,2015,A1,C1,M,contemporary,NA,35.53039320157656,-114.03794934580259,NA,-74.40210223820688
MB,2015,A1,D1,M,contemporary,28.352438603207982,-21.696661018409102,-58.09680693874493,-93.18150077103202,-20.18566371759946
MS,2015,A1,A1,M,contemporary,-37.05661992351559,54.18678038216427,-173.78118902838585,-146.29945855438055,-152.31954292194743
MS,2015,A1,B1,M,contemporary,NA,51.238053101711955,-97.1803160245677,NA,-65.05850401077653
MS,2015,A1,Eldo,M,contemporary,NA,48.532901843236075,-156.5819303244449,NA,-111.94786778462284
MB,2016,A1,A1,F,contemporary,-48.48750983815286,63.575320115627484,-138.73897565037174,-85.51856282086999,-127.22664974560367
MB,2016,A1,B1,F,contemporary,NA,57.1987323005025,-112.63669921071408,NA,-55.14463394625387
MB,2016,A1,C1,F,contemporary,NA,43.66514439295357,-126.98613372839274,NA,-62.00096575313048
MB,2016,A1,D1,F,contemporary,31.62704428935209,-16.62588649857283,-76.91756890664695,-132.76621630788546,-15.367634052219124
MS,2016,A1,A1,F,contemporary,-72.16321787944051,85.89946161953878,-249.96540482469214,-174.38804755993493,-171.06686067862933
MS,2016,A1,B1,F,contemporary,NA,80.46345547067837,-139.81686989793704,NA,-57.9305410491687
MS,2016,A1,Eldo,F,contemporary,NA,71.84852606021123,-249.9919783092991,NA,-162.45924655618958
MB,2016,A1,A1,M,contemporary,-44.91175076268432,59.581712694239755,-130.184975015728,-79.81545383178582,-119.56310092438189
MB,2016,A1,B1,M,contemporary,NA,53.574658465932934,-105.88844548081518,NA,-51.83139624786168
MB,2016,A1,C1,M,contemporary,NA,40.87631011445293,-119.33000517075199,NA,-58.25455925287518
MB,2016,A1,D1,M,contemporary,29.599378386485018,-15.5708698563898,-72.26156257561784,-124.75360308796529,-14.383057211013965
MS,2016,A1,A1,M,contemporary,-46.35680793377729,57.93838930976426,-170.44604304544202,-117.0982240566415,-116.96690570181194
MS,2016,A1,B1,M,contemporary,NA,54.177727750390275,-95.68477555293529,NA,-39.530707306799236
MS,2016,A1,Eldo,M,contemporary,NA,46.686270366108175,-170.7607484889853,NA,-111.06120314456317
