shade,height,total_net_gains,avg_gains,avg_losses,hours,species,year,site_orig,site_clim,sex,year_period,filepath
0.8,0.15,4.893654493904966,0.0033196017733241163,0.001102268518269759,2207,MB,2019,B1,C1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MB_2019_B1_C1.rds
NA,NA,19.86568868395638,0.01070726906835946,0.001706050815547325,2207,MB,2019,B1,C1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MB_2019_B1_C1.rds
0,0.01,15.149158827327959,0.008434259135572787,0.0015701182985415419,2207,MB,2019,B1,D1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MB_2019_B1_D1.rds
0,0.15,9.755994608330996,0.00570750407733857,0.0012870262303376657,2207,MB,2019,B1,D1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MB_2019_B1_D1.rds
0.3,0.03,10.164464629016782,0.005901888200464589,0.0012963310509327432,2207,MB,2019,B1,D1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MB_2019_B1_D1.rds
0.8,0.01,5.550532771561691,0.0036044120214995846,0.0010894447484766166,2207,MB,2019,B1,D1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MB_2019_B1_D1.rds
0.8,0.15,2.9816096236809333,0.002360535628427715,0.001009557094816055,2207,MB,2019,B1,D1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MB_2019_B1_D1.rds
NA,NA,14.636032380471846,0.008106904549266748,0.0014752632350520465,2207,MB,2019,B1,D1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MB_2019_B1_D1.rds
0,0.01,20.66148706727305,0.011308883914320554,0.0019470864212199435,2207,MS,2019,B1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MS_2019_B1_A1.rds
0,0.15,15.123845106197448,0.008469949445250783,0.0016172783504626333,2207,MS,2019,B1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MS_2019_B1_A1.rds
0.3,0.03,15.62640623537863,0.008710326627094186,0.0016299431946616412,2207,MS,2019,B1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MS_2019_B1_A1.rds
0.8,0.01,9.979981473571662,0.005909072093002179,0.0013871049549996134,2207,MS,2019,B1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MS_2019_B1_A1.rds
0.8,0.15,6.76427850218882,0.004352058075160253,0.0012871380469822646,2207,MS,2019,B1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MS_2019_B1_A1.rds
NA,NA,17.22020033455018,0.009479098783135858,0.0016765612504896514,2207,MS,2019,B1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MS_2019_B1_A1.rds
0,0.01,16.146831766262448,0.008973473319468014,0.0016572831217958578,2207,MS,2019,B1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MS_2019_B1_B1.rds
0,0.15,10.857360166645533,0.0063488222719327286,0.0014293115484866324,2207,MS,2019,B1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MS_2019_B1_B1.rds
0.3,0.03,10.986610233311188,0.006401406241223898,0.0014233318264929562,2207,MS,2019,B1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MS_2019_B1_B1.rds
0.8,0.01,6.561137974697863,0.004209640942791724,0.001236764651582905,2207,MS,2019,B1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MS_2019_B1_B1.rds
0.8,0.15,4.570976009805155,0.0032507301354453475,0.0011796037150533427,2207,MS,2019,B1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MS_2019_B1_B1.rds
NA,NA,14.385419189863168,0.008065384542843331,0.0015472970077897888,2207,MS,2019,B1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MS_2019_B1_B1.rds
0,0.01,20.748646679277595,0.011490733423474453,0.002089443582388094,2207,MS,2019,B1,Eldo,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MS_2019_B1_Eldo.rds
0,0.15,17.083190744300204,0.009482278667066751,0.0017418206950231612,2207,MS,2019,B1,Eldo,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MS_2019_B1_Eldo.rds
0.3,0.03,17.391700269186256,0.00963319100457007,0.0017529462065699528,2207,MS,2019,B1,Eldo,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MS_2019_B1_Eldo.rds
0.8,0.01,11.803619833538136,0.006835418241276322,0.0014871537041045342,2207,MS,2019,B1,Eldo,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MS_2019_B1_Eldo.rds
0.8,0.15,8.558511160829813,0.0052612484789023,0.0013833548854134863,2207,MS,2019,B1,Eldo,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MS_2019_B1_Eldo.rds
NA,NA,18.190570215230792,0.0099831359354730035,0.0017409201605609998,2207,MS,2019,B1,Eldo,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2019/M/eb_results_MS_2019_B1_Eldo.rds
0,0.01,19.807371960131537,0.011095240639910875,0.0021204459139790494,2207,MB,2020,B1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_A1.rds
0,0.15,16.098404814652444,0.009079359330117965,0.0017851115663425044,2207,MB,2020,B1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_A1.rds
0.3,0.03,16.093182063772428,0.009067580988663752,0.001775699672953544,2207,MB,2020,B1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_A1.rds
0.8,0.01,11.0879589114518,0.006523180249388217,0.0014991843674435864,2207,MB,2020,B1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_A1.rds
0.8,0.15,8.617943547468577,0.005321555893518194,0.0014167332621323409,2207,MB,2020,B1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_A1.rds
NA,NA,31.563754030017815,0.017012628383028753,0.002710972728285745,2207,MB,2020,B1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_A1.rds
0,0.01,16.052625123981475,0.009095664029955472,0.0018221592161895128,2207,MB,2020,B1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_B1.rds
0,0.15,12.51364530790998,0.007256526119140108,0.0015865463692941713,2207,MB,2020,B1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_B1.rds
0.3,0.03,12.261741351414408,0.0071166840064489844,0.001560842886641822,2207,MB,2020,B1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_B1.rds
0.8,0.01,7.978101534923628,0.004959891324873334,0.0013449835156646222,2207,MB,2020,B1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_B1.rds
0.8,0.15,6.374259702990009,0.004190304847388192,0.0013021038038947583,2207,MB,2020,B1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_B1.rds
NA,NA,23.28513474972637,0.012761238768670434,0.002210656643737779,2207,MB,2020,B1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_B1.rds
0,0.01,17.78371701323192,0.009994954847145814,0.00193708578813724,2207,MB,2020,B1,C1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_C1.rds
0,0.15,12.90761111518554,0.0073840697076470235,0.0015355825689132038,2207,MB,2020,B1,C1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_C1.rds
0.3,0.03,13.439714603151312,0.007647127095989092,0.001557541865743821,2207,MB,2020,B1,C1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_C1.rds
0.8,0.01,8.295556003060806,0.00503689964725984,0.001278152024667722,2207,MB,2020,B1,C1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_C1.rds
0.8,0.15,4.961017591227324,0.0034045564447914476,0.0011567007170038065,2207,MB,2020,B1,C1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_C1.rds
NA,NA,28.234885340203434,0.015228859442979437,0.0024355267106715823,2207,MB,2020,B1,C1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_C1.rds
0,0.01,13.02367034511924,0.0074826241519413625,0.0015815501396535322,2207,MB,2020,B1,D1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_D1.rds
0,0.15,8.911972116064955,0.005374838392305055,0.0013367903107169466,2207,MB,2020,B1,D1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_D1.rds
0.3,0.03,8.943764709545247,0.005376530744435232,0.0013240773191768517,2207,MB,2020,B1,D1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_D1.rds
0.8,0.01,4.880763442506149,0.003325850320190006,0.0011143580490046191,2207,MB,2020,B1,D1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_D1.rds
0.8,0.15,2.9956251551077333,0.002417338744535524,0.001060009720925314,2207,MB,2020,B1,D1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_D1.rds
NA,NA,18.16125752162307,0.010074585765401258,0.0018456516822009544,2207,MB,2020,B1,D1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MB_2020_B1_D1.rds
0,0.01,33.398200176201684,0.017126685503506114,0.001993835401013283,2207,MS,2020,B1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MS_2020_B1_A1.rds
0,0.15,26.865144042097295,0.013860672603954733,0.0016879748050887178,2207,MS,2020,B1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MS_2020_B1_A1.rds
0.3,0.03,26.93593316857156,0.013883627397007344,0.0016788547787148398,2207,MS,2020,B1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MS_2020_B1_A1.rds
0.8,0.01,17.900618917034187,0.009534559584220368,0.0014237218329588425,2207,MS,2020,B1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MS_2020_B1_A1.rds
0.8,0.15,13.556743120670168,0.007490917448718382,0.0013483061570690078,2207,MS,2020,B1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MS_2020_B1_A1.rds
NA,NA,33.9346822626543,0.017255263683951534,0.001879331530505997,2207,MS,2020,B1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MS_2020_B1_A1.rds
0,0.01,27.009678606130986,0.013957750011567701,0.001719563058178038,2207,MS,2020,B1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MS_2020_B1_B1.rds
0,0.15,20.39674701604039,0.010746278823754733,0.0015044360434917552,2207,MS,2020,B1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MS_2020_B1_B1.rds
0.3,0.03,20.01498014306676,0.010549147605152796,0.0014802848307682184,2207,MS,2020,B1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MS_2020_B1_B1.rds
0.8,0.01,12.740955256423712,0.007053449206358272,0.0012804744639823263,2207,MS,2020,B1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MS_2020_B1_B1.rds
0.8,0.15,9.995473884157438,0.005770567581325388,0.0012415807738231502,2207,MS,2020,B1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MS_2020_B1_B1.rds
NA,NA,27.870914248818703,0.014327469032345953,0.001699052970352883,2207,MS,2020,B1,B1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MS_2020_B1_B1.rds
0,0.01,33.7389621958969,0.01741582245603296,0.0021285718008916335,2207,MS,2020,B1,Eldo,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MS_2020_B1_Eldo.rds
0,0.15,29.423646150504712,0.015141438873113542,0.0018094741470126292,2207,MS,2020,B1,Eldo,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MS_2020_B1_Eldo.rds
0.3,0.03,29.003234254929602,0.014938242812682901,0.0017967682975358237,2207,MS,2020,B1,Eldo,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MS_2020_B1_Eldo.rds
0.8,0.01,20.605538904277662,0.010856414900208397,0.0015199677301686774,2207,MS,2020,B1,Eldo,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MS_2020_B1_Eldo.rds
0.8,0.15,16.474581966836478,0.008908935291558511,0.0014442402454160211,2207,MS,2020,B1,Eldo,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MS_2020_B1_Eldo.rds
NA,NA,35.86297409371017,0.01820322114059907,0.001953572706656986,2207,MS,2020,B1,Eldo,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/F/eb_results_MS_2020_B1_Eldo.rds
0,0.01,23.012364441297663,0.012547434786338662,0.0021204459139790494,2207,MB,2020,B1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_A1.rds
0,0.15,18.721085956164607,0.01026770601861464,0.0017851115663425044,2207,MB,2020,B1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_A1.rds
0.3,0.03,18.71246089099268,0.01025438607575947,0.001775699672953544,2207,MB,2020,B1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_A1.rds
0.8,0.01,12.97225726342955,0.007376962919065494,0.0014991843674435864,2207,MB,2020,B1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_A1.rds
0.8,0.15,10.15513838445844,0.006018064655181022,0.0014167332621323409,2207,MB,2020,B1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_A1.rds
NA,NA,21.81537432570023,0.011772370527789618,0.0018877423784012036,2207,MB,2020,B1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_A1.rds
0,0.01,18.680016072345317,0.010286144749649104,0.0018221592161895128,2207,MB,2020,B1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_B1.rds
0,0.15,14.609779353671108,0.008206292338334094,0.0015865463692941713,2207,MB,2020,B1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_B1.rds
0.3,0.03,14.317480336421896,0.008048147071699319,0.001560842886641822,2207,MB,2020,B1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_B1.rds
0.8,0.01,9.410825251292508,0.005609063828891857,0.0013449835156646222,2207,MB,2020,B1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_B1.rds
0.8,0.15,7.584679194151311,0.004738750470932054,0.0013021038038947583,2207,MB,2020,B1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_B1.rds
NA,NA,18.292743727934006,0.010011909562385587,0.0017233985846175728,2207,MB,2020,B1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_B1.rds
0,0.01,20.670878831017838,0.011303138724710796,0.00193708578813724,2207,MB,2020,B1,C1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_C1.rds
0,0.15,15.040587646427802,0.008350529395568303,0.0015355825689132038,2207,MB,2020,B1,C1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_C1.rds
0.3,0.03,15.64867839587926,0.008648016897859481,0.001557541865743821,2207,MB,2020,B1,C1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_C1.rds
0.8,0.01,9.7505244910616,0.005696151340962059,0.001278152024667722,2207,MB,2020,B1,C1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_C1.rds
0.8,0.15,5.9444642925104,0.00385015984365102,0.0011567007170038065,2207,MB,2020,B1,C1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_C1.rds
NA,NA,19.72096588891181,0.010646177682816001,0.0017105338727064373,2207,MB,2020,B1,C1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_C1.rds
0,0.01,15.185115502072302,0.008461983081235908,0.0015815501396535322,2207,MB,2020,B1,D1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_D1.rds
0,0.15,10.464558237798599,0.006078321002968237,0.0013367903107169466,2207,MB,2020,B1,D1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_D1.rds
0.3,0.03,10.496839687359504,0.006080234857627012,0.0013240773191768517,2207,MB,2020,B1,D1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_D1.rds
0.8,0.01,5.841474941754763,0.003761152313506097,0.0011143580490046191,2207,MB,2020,B1,D1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_D1.rds
0.8,0.15,3.6939022589678396,0.002733730726347987,0.001060009720925314,2207,MB,2020,B1,D1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_D1.rds
NA,NA,14.98238505242094,0.008292360153145986,0.001503785140721455,2207,MB,2020,B1,D1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MB_2020_B1_D1.rds
0,0.01,20.559540040602823,0.01130944031293119,0.001993835401013283,2207,MS,2020,B1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MS_2020_B1_A1.rds
0,0.15,16.474781891957324,0.009152760438055334,0.0016879748050887178,2207,MS,2020,B1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MS_2020_B1_A1.rds
0.3,0.03,16.528363439859238,0.009167918412543222,0.0016788547787148398,2207,MS,2020,B1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MS_2020_B1_A1.rds
0.8,0.01,10.75323654585895,0.006296053752242463,0.0014237218329588425,2207,MS,2020,B1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MS_2020_B1_A1.rds
0.8,0.15,7.941334160878483,0.004946554530824551,0.0013483061570690078,2207,MS,2020,B1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MS_2020_B1_A1.rds
NA,NA,17.28969524105882,0.009527698882906582,0.001693672946767561,2207,MS,2020,B1,A1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MS_2020_B1_A1.rds
0,0.01,16.546544415952518,0.009216864560648595,0.001719563058178038,2207,MS,2020,B1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MS_2020_B1_B1.rds
0,0.15,12.341024762465652,0.007096200775012214,0.0015044360434917552,2207,MS,2020,B1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MS_2020_B1_B1.rds
0.3,0.03,12.107033167856807,0.006966027090784896,0.0014802848307682184,2207,MS,2020,B1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MS_2020_B1_B1.rds
0.8,0.01,7.453485177895974,0.0046576766288649605,0.0012804744639823263,2207,MS,2020,B1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MS_2020_B1_B1.rds
0.8,0.15,5.6696890759425225,0.003810538216479481,0.0012415807738231502,2207,MS,2020,B1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MS_2020_B1_B1.rds
NA,NA,14.6078681105227,0.008191685110992396,0.0015728051334107467,2207,MS,2020,B1,B1,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MS_2020_B1_B1.rds
0,0.01,20.68355661557233,0.011500369089324948,0.0021285718008916335,2207,MS,2020,B1,Eldo,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MS_2020_B1_Eldo.rds
0,0.15,18.07318446216147,0.009998501995749138,0.0018094741470126292,2207,MS,2020,B1,Eldo,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MS_2020_B1_Eldo.rds
0.3,0.03,17.805094226269286,0.00986432345216622,0.0017967682975358237,2207,MS,2020,B1,Eldo,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MS_2020_B1_Eldo.rds
0.8,0.01,12.467255453793722,0.007168928062653373,0.0015199677301686774,2207,MS,2020,B1,Eldo,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MS_2020_B1_Eldo.rds
0.8,0.15,9.796185708847922,0.005882928831210277,0.0014442402454160211,2207,MS,2020,B1,Eldo,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MS_2020_B1_Eldo.rds
NA,NA,18.344839924869557,0.010071896469294687,0.001759780508773819,2207,MS,2020,B1,Eldo,M,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2020/M/eb_results_MS_2020_B1_Eldo.rds
0,0.01,19.662264610874097,0.01099149385743468,0.002082447817165493,2207,MB,2021,B1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2021/F/eb_results_MB_2021_B1_A1.rds
0,0.15,15.440438718386345,0.008747968949465975,0.0017518480983620569,2207,MB,2021,B1,A1,F,contemporary,C:/Users/jmsmi/OneDrive/Documents/GitHub/EB_Ch1/output/results/B1/2021/F/eb_results_MB_2021_B1_A1.rds
