species,year,site_orig,site_clim,sex,year_period,sun_h_0.01,sun_high_veg,partial_shade_low_veg,shade_0.8_h_0.01,shade_0.8_high_veg,shade_NA_h_NA
MS,1959,B1,Eldo,M,historical,17.286873014848478,13.530532389113663,14.044018149508156,9.279439646161867,6.065443951826695,14.7006214097034
MB,2015,B1,A1,F,contemporary,20.085477435022444,15.102786771852278,15.437966708579395,10.420760315964168,7.469643862045949,31.065983620703655
MB,2015,B1,B1,F,contemporary,16.383469755918494,11.571860469720562,11.662471588070575,7.391075860705634,5.327505440769144,22.76940657008829
MB,2015,B1,C1,F,contemporary,17.47378578833014,11.621820975736412,12.392718175139256,7.350519187240475,3.8982750990397395,26.882024436739844
MB,2015,B1,D1,F,contemporary,12.819386281354522,8.285713901180161,8.552431248966947,4.522835106557357,2.3251390756945565,17.655119285761568
MS,2015,B1,A1,F,contemporary,28.158409263044156,20.519940139561708,21.08516423673806,13.608444358736978,9.411755844644496,28.14889154003675
MS,2015,B1,B1,F,contemporary,22.724929158427653,15.298628568627112,15.46732115341815,9.436460401669116,6.604757949479626,22.906404751555613
MS,2015,B1,Eldo,F,contemporary,28.159482627970533,22.625273005513662,22.91492455087314,15.515988274256221,11.481894635130892,29.13338060530126
MB,2015,B1,A1,M,contemporary,23.302442492812492,17.56903274964412,17.95057160653561,12.203478365040702,8.83761663677967,21.84271466726301
MB,2015,B1,B1,M,contemporary,19.03316388533697,13.522024506603314,13.62226760475312,8.73430690386775,6.383842726194298,18.277197669668755
MB,2015,B1,C1,M,contemporary,20.289712744569353,13.560365931419032,14.441344485524965,8.666472111841037,4.726408535695684,19.25943864384336
MB,2015,B1,D1,M,contemporary,14.943527152777241,9.741174120751104,10.043774448433648,5.428774879985333,2.9235425938379187,14.595966069089524
MS,2015,B1,A1,M,contemporary,17.157325932027007,12.347223250868904,12.714760778212524,7.953049924757167,5.249798446819771,14.114874817545015
MS,2015,B1,B1,M,contemporary,13.766801598849593,9.028858304250752,9.14583192288658,5.30168113700119,3.471825898160393,11.866928979156546
MS,2015,B1,Eldo,M,contemporary,17.082030029723114,13.663073376157222,13.85106085017161,9.151378443179555,6.553743226386878,14.663413439969684
MB,2016,B1,A1,F,contemporary,20.540615787713104,16.282795923836886,16.426650491618602,11.207123530116014,8.486193154538077,32.69590692927373
MB,2016,B1,B1,F,contemporary,16.80414739106964,12.510496913413263,12.387740181326814,7.896685994779341,6.138851908020213,23.462516303147826
MB,2016,B1,C1,F,contemporary,18.160049263873432,13.03605262858417,13.752705085934362,8.451878542806835,4.7696917289288185,28.871127118028323
MB,2016,B1,D1,F,contemporary,13.626239628928174,9.189984990473887,9.383876626916146,5.096510360525569,2.8223422489396253,19.34664925593546
MS,2016,B1,A1,F,contemporary,28.674246087878206,22.287294590296952,22.579917685045434,14.737816360206029,10.783905546920904,28.93468478189206
MS,2016,B1,B1,F,contemporary,23.326393352994884,16.577575077021887,16.440349479836957,10.101239615617503,7.670059902122787,23.908348318317465
MS,2016,B1,Eldo,F,contemporary,28.520278046414575,23.818200446352222,23.721709684655835,16.242594839678272,12.799958181539578,30.115829242920906
MB,2016,B1,A1,M,contemporary,23.840139684193073,18.925108927520597,19.087670938661176,13.105327434675262,10.001934214340311,22.487558251143508
MB,2016,B1,B1,M,contemporary,19.52385121117372,14.599878684654739,14.455682829654997,9.315110239820285,7.3135591868453975,19.000378805833353
MB,2016,B1,C1,M,contemporary,21.101153399477678,15.182769382195616,16.002787991850113,9.927693227323513,5.72417704033327,20.170516978419926
MB,2016,B1,D1,M,contemporary,15.8737255287485,10.777025610751048,10.99609386517162,6.085903673297044,3.4937794793123778,15.525637740447412
MS,2016,B1,A1,M,contemporary,17.443303577053445,13.462497008917179,13.656305355460693,8.668603146755432,6.120368582909081,14.524846769090425
MS,2016,B1,B1,M,contemporary,14.128352201712115,9.834099466690823,9.756618495380986,5.718936824907977,4.145850653454799,12.39133298371454
MS,2016,B1,Eldo,M,contemporary,17.292863349794516,14.410761568204563,14.354182881487077,9.60941020149413,7.3899952884260465,15.206006041452557
MB,2017,B1,A1,F,contemporary,20.119862953503745,14.675570733895166,15.089544081945405,10.034804932690434,7.141618044011626,30.327506976916965
MB,2017,B1,B1,F,contemporary,16.33700339311797,11.264363742568783,11.449504008207693,7.115336749331961,5.0440328274039326,21.5097149035819
MB,2017,B1,C1,F,contemporary,17.178637003410756,11.30007685694487,12.098598550823308,7.112030317163317,3.685105249215547,25.840909707529057
MB,2017,B1,D1,F,contemporary,14.463682379623197,9.336061625685023,9.809703340710671,5.292343257317191,2.5551742417860708,20.51188856420682
MS,2017,B1,A1,F,contemporary,28.39944884141324,19.797650172768193,20.46050063547523,12.993581878789387,8.94996072718648,28.182594803072206
MS,2017,B1,B1,F,contemporary,22.502984509256653,14.790418315917815,15.083116039299926,9.000875264093589,6.212163817711744,22.893995072179308
MS,2017,B1,Eldo,F,contemporary,28.486688874674844,21.996600215983317,22.320460432398097,14.840425742210552,11.097113715641667,29.141635059241796
MB,2017,B1,A1,M,contemporary,23.329414055524992,17.078419249765183,17.549847671312467,11.76196278389198,8.462405751366802,21.859873585727172
MB,2017,B1,B1,M,contemporary,18.974614115856937,13.16948968145541,13.377983755025733,8.418963592556247,6.059467149046429,18.344683482554597
MB,2017,B1,C1,M,contemporary,19.952085376239804,13.193453085815092,14.106380910512078,8.395488388606958,4.483512730046342,19.218671630838898
MB,2017,B1,D1,M,contemporary,16.83193369809654,10.942951744476115,11.482888937724232,6.309977052764713,3.187686442525109,16.174848173514484
MS,2017,B1,A1,M,contemporary,17.344522232297923,11.888085696455411,12.318171281824535,7.5590634309377425,4.955094407307685,14.1676558768113
MS,2017,B1,B1,M,contemporary,13.634345135924764,8.704708343963677,8.900304465031413,5.022437567623886,3.221749880211867,11.994767693384462
MS,2017,B1,Eldo,M,contemporary,17.334774740403095,13.26719108755964,13.478769700511705,8.719122495757253,6.307744082769953,14.711842497086318
MB,2018,B1,A1,F,contemporary,20.394692732044955,15.675247544446277,15.892303800776602,10.912322404698903,8.103807532965098,32.07966598818818
MB,2018,B1,B1,F,contemporary,16.908147615984497,12.117595208970393,12.105954719649217,7.743315157814758,5.830452992008717,22.736283512818048
MB,2018,B1,C1,F,contemporary,17.853236228954184,12.31787795903671,12.944671569054659,7.8792148834080065,4.506042347859201,27.229949971554102
MB,2018,B1,D1,F,contemporary,13.543031697025022,9.277115564245916,9.479519620678436,5.329660200901566,3.012107075462546,19.049789356063634
MS,2018,B1,A1,F,contemporary,28.473731844787174,21.338804182033236,21.674233237632414,14.289589910100611,10.260397270558252,28.929213493349156
MS,2018,B1,B1,F,contemporary,23.43038238004763,16.015320498147204,16.031143845450675,9.866314636187315,7.2370537094826,23.865694180234307
MS,2018,B1,Eldo,F,contemporary,28.258325701432696,23.20137018466233,23.170553881795808,15.981822354206683,12.423988454561556,29.81353817619026
MB,2018,B1,A1,M,contemporary,23.659623347452637,18.225574172161696,18.471965017732817,12.76620249979225,9.563205128698087,22.427660750372883
MB,2018,B1,B1,M,contemporary,19.630008859166182,14.146467001314562,14.129368494269029,9.13732766024753,6.959817946633855,18.922748677490812
MB,2018,B1,C1,M,contemporary,20.729083221799975,14.358553633684819,15.07435205576581,9.2727018462876991,5.423564033501452,19.910055095762825
MB,2018,B1,D1,M,contemporary,15.782355658065672,10.878913568551596,11.107793501449743,6.353535293732015,3.7121387723622252,15.402945107357668
MS,2018,B1,A1,M,contemporary,17.347680957751468,12.865999646080075,13.08557025655626,8.386452727253792,5.789887099154512,14.501698463693614
MS,2018,B1,B1,M,contemporary,14.224073457077004,9.484533249535575,9.504662787394142,5.574192988271942,3.8719296020937004,12.355325069639127
MS,2018,B1,Eldo,M,contemporary,17.143043005711284,14.02623972859866,14.009633905844495,9.44714718491992,7.154832951624783,14.95641515095422
MB,2019,B1,A1,F,contemporary,20.413624477979145,15.473832518504347,15.894716416127652,10.795376914132614,7.757662092317757,31.783225546586127
MB,2019,B1,B1,F,contemporary,16.305086410407228,11.620738486723349,11.724837713272589,7.467375442452038,5.4966686766534965,22.25217753673304
MB,2019,B1,C1,F,contemporary,18.60997840897424,12.365700439455647,13.32811785839052,8.040898991143298,4.22910132910135,29.004447834714064
MB,2019,B1,D1,F,contemporary,13.460699191488546,8.613405780898605,8.982961921838623,4.828963264221306,2.5090525130331414,19.04706924618259
MS,2019,B1,A1,F,contemporary,28.620085705951883,21.08455074570718,21.756276712610838,14.138476111196361,9.827028437092771,28.962524924473616
MS,2019,B1,B1,F,contemporary,22.461891067039584,15.325327887724878,15.491583790650564,9.523662210551404,6.858669174460119,23.219097769563817
MS,2019,B1,Eldo,F,contemporary,28.83522145308714,23.756320529966132,24.171034233170158,16.6140282453651,12.261101557829095,30.421572056220445
MB,2019,B1,A1,M,contemporary,23.68319825919563,17.992706414604076,18.47272883795017,12.62996808877227,9.163306627222763,22.372623045172585
MB,2019,B1,B1,M,contemporary,18.945916481256305,13.576611719816682,13.692545691067355,8.819662892925889,6.5730570909346024,18.47273351068637
MB,2019,B1,C1,M,contemporary,21.596229697534223,14.409201781272397,15.510360169200899,9.454209678901384,5.101028204959482,20.53456593899577
MB,2019,B1,D1,M,contemporary,15.676042392397196,10.112539273081937,10.533152363851203,5.775698423380041,3.12907099608925,15.142466283193475
MS,2019,B1,A1,M,contemporary,17.439402981073663,12.710619404596855,13.144693183640653,8.296391183025195,5.524306709001316,14.51945165129791
MS,2019,B1,B1,M,contemporary,13.590143962262665,9.048477931803731,9.162745974431829,5.36174312785479,3.6447903740428367,12.087460577725858
MS,2019,B1,Eldo,M,contemporary,17.4747507242884,14.381536060642649,14.647048217727901,9.85609853041079,7.059496304381856,15.34621318833444
MB,2020,B1,A1,F,contemporary,20.500485587504137,16.665587436801307,16.659628899358864,11.49545842150254,8.950378239813569,32.626523640195266
MB,2020,B1,B1,F,contemporary,16.620826291830642,12.966956534209045,12.706316717254696,8.28794323904952,6.636025759881367,24.08232237095781
MB,2020,B1,C1,F,contemporary,18.408096387628817,13.368889919849705,13.917426459297486,8.610208375057676,5.173698374243051,29.186223878216044
MB,2020,B1,D1,F,contemporary,13.491105792130831,9.247735337029399,9.279633650823634,5.088527496873133,3.1466349871781083,18.790611396023557
MS,2020,B1,A1,F,contemporary,28.51853024340582,22.916014051942508,22.980262986302574,15.184068553798626,11.422459482654865,29.01837832493059
MS,2020,B1,B1,F,contemporary,23.032889691137193,17.334958227136557,17.009357229342356,10.731313402036694,8.351345770986006,23.788786400094562
MS,2020,B1,Eldo,F,contemporary,28.776912465012458,25.109605118264525,24.747087069478564,17.512370564399003,13.936282091677187,30.676581731823735
MB,2020,B1,A1,M,contemporary,23.79619584443974,19.362503947384905,19.353046792652385,13.433092110889667,10.531083599013863,22.550787887614295
MB,2020,B1,B1,M,contemporary,19.32258592103011,15.122421957333321,14.82024369158771,9.7612204074483,7.880706349822602,18.918182254138628
MB,2020,B1,C1,M,contemporary,21.376979738284227,15.562240660335787,16.188915291696876,10.106359956567037,6.184981676657799,20.386026798437886
MB,2020,B1,D1,M,contemporary,15.713730966896334,10.844267633514436,10.87666864053136,6.076432074071272,3.864676925466123,15.500404265501585
MS,2020,B1,A1,M,contemporary,17.337297427432738,13.867012285718046,13.916275081323406,8.959388916450758,6.531980704247406,14.575099602683007
MS,2020,B1,B1,M,contemporary,13.920510507521053,10.319202294141524,10.122299289314704,6.126437711653567,4.584005056175944,12.273924422068909
MS,2020,B1,Eldo,M,contemporary,17.40691530340801,15.224449395959171,14.994588799106825,10.424711803970483,8.120044056771814,15.47519358510412
MB,2021,B1,A1,F,contemporary,20.348897233366852,15.98691956431741,16.140623430274747,11.033436449625384,8.384042467333028,31.93236986984721
MB,2021,B1,B1,F,contemporary,16.999590845588784,12.519137793330822,12.449835953617251,7.941294202510468,6.141719180520259,23.452231477191155
MB,2021,B1,C1,F,contemporary,17.42860434525161,12.202977174560822,12.744843400275151,7.755874471889218,4.602255971791125,26.754079984093767
MB,2021,B1,D1,F,contemporary,14.33542683804417,10.063570785437479,10.31513707110474,5.829462302595445,3.371147653358966,21.077449956332323
MS,2021,B1,A1,F,contemporary,28.16875286663748,21.791343218915475,22.071880909633464,14.447874288865707,10.624079014722684,28.733426871467987
MS,2021,B1,B1,F,contemporary,23.440908911197514,16.622560997928165,16.552848992409505,10.134192883614263,7.642258401634998,23.972033903414278
MS,2021,B1,Eldo,F,contemporary,28.88982621135402,23.65723111108631,23.614791974574448,16.207525799363193,12.741528924795315,29.98392735357672
MB,2021,B1,A1,M,contemporary,23.613790733259716,18.585400474267352,18.759138136798644,12.906356365174888,9.884610211076355,22.475658782682142
MB,2021,B1,B1,M,contemporary,19.74125961228063,14.608070111294966,14.52536032406577,9.365368885394686,7.316481663749341,19.09567596754971
MB,2021,B1,C1,M,contemporary,20.24764936532805,14.231421794233768,14.850449486957176,9.133557429884835,5.534368647122919,19.511206054442184
MB,2021,B1,D1,M,contemporary,16.697507639464472,11.780897196815852,12.066615748313497,6.927505689038922,4.124158826569317,16.42987303143685
MS,2021,B1,A1,M,contemporary,17.132038399056174,13.147211949626877,13.332910075247561,8.483223349384094,6.019190217903719,14.56265504419568
MS,2021,B1,B1,M,contemporary,14.212324331624162,9.867549308892329,9.832140502571583,5.741046974926369,4.128259431881621,12.444748188383812
MS,2021,B1,Eldo,M,contemporary,17.546345287439078,14.31016141630254,14.287939361196429,9.587237370144594,7.353769806181152,15.195960261729674
MB,2022,B1,A1,F,contemporary,20.364896227621266,16.072706469354955,16.311880836457693,11.230323408460094,8.450497323817258,31.639347521065517
MB,2022,B1,B1,F,contemporary,16.6416459153316,12.1960205971213,12.173404881873823,7.768599077217912,5.978682406023159,23.053188421861044
MB,2022,B1,C1,F,contemporary,17.594235511993656,12.66874115983492,13.428329581357968,8.417050819044603,4.743592054797602,27.686306572330846
MB,2022,B1,D1,F,contemporary,14.467489493938473,10.286061703314981,10.701347714291888,6.254000365148372,3.405271714096254,21.961069662709086
MS,2022,B1,A1,F,contemporary,28.134446747559245,21.99293821073286,22.429951059268465,14.759276436264456,10.71893047306217,28.808145426308123
MS,2022,B1,B1,F,contemporary,23.062347533960715,16.18035326250597,16.193910900297144,9.910410518818942,7.427690113256788,23.314977509073195
MS,2022,B1,Eldo,F,contemporary,28.183160727115602,24.60458343448708,24.6818528282189,17.438974178108822,13.377471747030807,30.606223084705107
MB,2022,B1,A1,M,contemporary,23.640606492925393,18.68779651329706,18.96000613405435,13.135088375666733,9.963930620049013,22.360092638824845
MB,2022,B1,B1,M,contemporary,19.33352496401418,14.241442281422842,14.21225510964864,9.170715430629198,7.133147643329273,18.570919460603527
MB,2022,B1,C1,M,contemporary,20.46079417628555,14.768826804142178,15.638741609511657,9.893244649149201,5.6984957516558294,20.041094352967644
MB,2022,B1,D1,M,contemporary,16.86268534318079,12.037422749501077,12.511647359515823,7.4142367137366545,4.16370244750738,16.399864697832324
MS,2022,B1,A1,M,contemporary,17.08847877863246,13.267305854884103,13.552009624318465,8.674125732564786,6.071660196807266,14.436149062573419
MS,2022,B1,B1,M,contemporary,13.969192218562117,9.57830419544215,9.596155152648778,5.591589727997065,3.983936208315801,12.0533621322013
MS,2022,B1,Eldo,M,contemporary,17.003621330382003,14.892758113413223,14.941369903618318,10.363680401640314,7.751818784482504,15.419348769248323
MB,2023,B1,A1,F,contemporary,18.429460860389792,13.456843787352392,13.950352456667202,9.327378106652956,6.5241531929943735,27.57415370719864
MB,2023,B1,B1,F,contemporary,15.031818881671802,10.174330690866967,10.37850448824245,6.383149927150372,4.548515785500325,19.841763756657894
MB,2023,B1,C1,F,contemporary,16.6303914713262,11.128884787700116,11.925657582660893,7.15095688322047,3.8343661368130055,25.096973535014364
MB,2023,B1,D1,F,contemporary,11.683255305268055,7.668566304052302,7.920662976336438,4.19143702920899,2.2399909287070954,15.861814694817317
MS,2023,B1,A1,F,contemporary,25.566977908681178,18.282520707888974,19.03208735710514,12.176432356396166,8.267373119336346,25.699326395981355
MS,2023,B1,B1,F,contemporary,20.7225686593736,13.376471186173395,13.661208598848953,8.078498181898247,5.6558389899315005,21.173540246663134
MS,2023,B1,Eldo,F,contemporary,24.694127871145795,19.727798532539687,20.12524191461805,13.834234051928767,10.142530670970746,26.538018942019878
MB,2023,B1,A1,M,contemporary,21.402652658411984,15.684773122248801,16.248025952309018,10.95150702504843,7.752103371125339,20.146054447775263
MB,2023,B1,B1,M,contemporary,17.47672809295835,11.919899154113677,12.150611180235888,7.578894430078856,5.487908154744194,16.93802926961459
MB,2023,B1,C1,M,contemporary,19.33107023173666,12.997749035780599,13.909523332618647,8.438701234182581,4.650379748754094,18.40369083558511
MB,2023,B1,D1,M,contemporary,13.648391014539312,9.035210786470085,9.32205453722693,5.048430046475514,2.8214838853687607,13.442317102182766
MS,2023,B1,A1,M,contemporary,15.510784511055144,10.925016985505758,11.407794068200714,7.044869639059326,4.533658585905406,13.021190860820441
MS,2023,B1,B1,M,contemporary,12.511173287732973,7.811898336877255,8.000495060388713,4.442573519451368,2.8816561692184535,11.0186661360117
MS,2023,B1,Eldo,M,contemporary,14.864764106409355,11.809926344273755,12.064524851398668,8.082092444869145,5.711633737004247,13.593213923377004
MB,2024,B1,A1,F,contemporary,20.879939961584988,16.78131788673559,16.898180181398597,11.681976170321079,8.975101481876518,33.3562567259405
MB,2024,B1,B1,F,contemporary,16.412649421021474,12.4256320695983,12.201994218365998,7.820826218239524,6.295343963238708,22.312093749315736
MB,2024,B1,C1,F,contemporary,18.720689738770016,13.343356355320493,14.068021189481245,8.75602602814596,5.064969438964149,29.301345776518914
MB,2024,B1,D1,F,contemporary,14.153403532216917,10.398020649186886,10.700148747268267,6.2782285883518,3.553030730955242,22.307766402619613
MS,2024,B1,A1,F,contemporary,29.108591744593696,23.041148404048453,23.294168817640674,15.404826192699518,11.432256342601894,29.465267988716196
MS,2024,B1,B1,F,contemporary,22.685788012633992,16.48614391475131,16.209862522121114,10.005357223571567,7.854271600427907,23.155877218854307
MS,2024,B1,Eldo,F,contemporary,28.844485020540205,26.04292146217114,25.960706978909645,18.323790118770358,14.33187423305631,31.33161076480579
MB,2024,B1,A1,M,contemporary,24.233987887887373,19.498994070922002,19.63056613379647,13.651086566800803,10.563703005336714,22.886085280590212
MB,2024,B1,B1,M,contemporary,19.075121882428935,14.505251911123974,14.245668364298956,9.231110740955526,7.495711712821757,18.549898927925668
MB,2024,B1,C1,M,contemporary,21.739395512339282,15.536942327659363,16.366032292398497,10.279004070997098,6.065669954247555,20.737496147982434
MB,2024,B1,D1,M,contemporary,16.51119992199627,12.167771817430598,12.512211300832863,7.441858182438416,4.332820210432502,16.400480764712544
MS,2024,B1,A1,M,contemporary,17.705828609850883,13.93593267796621,14.10470762879911,9.087887742635166,6.527018746941276,14.783528160780904
MS,2024,B1,B1,M,contemporary,13.719303766442618,9.770276051401739,9.604104957505086,5.651131455196223,4.254856670012112,12.097724384857827
MS,2024,B1,Eldo,M,contemporary,17.405631648903512,15.811367460161396,15.760032803152514,10.930912640143308,8.361422179905961,15.779321197749493
MB,1950,C1,A1,F,historical,15.155850892943524,11.356041635241231,11.81883770161837,7.907083744103172,5.125153171721242,23.951801026721856
MB,1950,C1,B1,F,historical,12.262906106043438,8.28918881460309,8.559696403470094,5.201115924757101,3.2936151271002196,16.334176487390096
MB,1950,C1,C1,F,historical,14.070563185015839,9.240237338689017,10.128931467199155,5.998516926268447,2.614416047879977,22.046298469081197
MB,1950,C1,D1,F,historical,10.244048641815949,6.052341381071912,6.522015946826248,3.28002622769206,1.1722361712479885,13.934329384464919
MB,1950,C1,A1,M,historical,17.641041630416417,13.24634050940429,13.776066012341262,9.288087617654352,6.111538099553967,17.160917854196867
MB,1950,C1,B1,M,historical,14.284713844568138,9.726297701565422,10.033385929247052,6.186258692541284,4.011850186012347,13.963584096857938
MB,1950,C1,C1,M,historical,16.37583270049062,10.798902724455454,11.81677129456683,7.080461508883514,3.2140840234858716,15.956436190671857
MB,1950,C1,D1,M,historical,11.959788045837604,7.146019768690106,7.681486098581945,3.965388852042165,1.5597870785528842,11.695222190550748
MB,1951,C1,A1,F,historical,14.689136952531465,10.778973024694306,11.29627112581882,7.603997067011749,5.034034486132823,22.557065157197556
MB,1951,C1,B1,F,historical,11.461198642776667,7.773973602616823,7.989471169018514,4.91326500011112,3.329349745512438,15.09575474260346
MB,1951,C1,C1,F,historical,13.173305309590159,8.587941000627978,9.320769406599853,5.559428423916781,2.7098919312874226,20.128173294984165
MB,1951,C1,D1,F,historical,9.068694708354311,5.871090551579074,6.1611302134383115,3.3063374030812644,1.5569242130217675,12.909129943171672
MB,1951,C1,A1,M,historical,17.09951565049582,12.587771922251745,13.17935781137619,8.944259968422966,6.008776497894674,16.479248632198967
MB,1951,C1,B1,M,historical,13.366000069150722,9.13950906743736,9.383978303174903,5.860218749391592,4.053835883110748,13.049038064257731
MB,1951,C1,C1,M,historical,15.34176348824027,10.057244123045164,10.895847391550003,6.5827611922351,3.3267204996984128,15.030049227071574
MB,1951,C1,D1,M,historical,10.626330739168719,6.944163869542812,7.274818079643231,3.9989066239800732,2.001652793766249,10.556374882732577
MB,1952,C1,A1,F,historical,15.41385585358869,12.990082589390253,13.018007809692783,9.485464639989832,7.043623140729997,25.72232225939857
MB,1952,C1,B1,F,historical,12.576356541980239,9.926973863096883,9.83739167512233,6.67215247196381,4.949745278786615,18.40186614603443
MB,1952,C1,C1,F,historical,13.71438538270059,10.169993466950151,10.807516540358224,7.027580649834257,3.685993865086052,23.260594102752183
MB,1952,C1,D1,F,historical,10.446488089303209,7.174392416690904,7.520631720853677,4.371426814060095,2.1024377297913657,15.705261931977661
MB,1952,C1,A1,M,historical,17.996294788333447,15.144401226309219,15.182601964439694,11.115590776057678,8.319855681136172,18.3776734800457
MB,1952,C1,B1,M,historical,14.690233859358163,11.62041717909924,11.520684660106394,7.887068158687088,5.920051744362225,15.049994959025057
MB,1952,C1,C1,M,historical,16.017043787555867,11.883055379917277,12.616790293751576,8.274162152471835,4.452274753924605,16.564088091120873
MB,1952,C1,D1,M,historical,12.22765595869407,8.445196056389296,8.841838052655289,5.22789890309585,2.637332079572509,12.35260087937896
MB,1953,C1,A1,F,historical,15.831625463631621,12.31646934891371,12.5638042600611,8.54252685182032,6.229218549666795,24.23022933858276
MB,1953,C1,B1,F,historical,12.886279060464283,9.272680282431372,9.29942008273442,5.766524422661289,4.279456393500526,17.112376894386983
MB,1953,C1,C1,F,historical,13.89177429166336,9.568510073594135,10.222120504943117,6.201798359556316,3.272878903019694,21.374062423032697
MB,1953,C1,D1,F,historical,9.717154420486391,6.422728054962174,6.624312465579937,3.479070074425544,1.7548144810018662,13.119356650342631
MB,1953,C1,A1,M,historical,18.41782758591707,14.358009578004761,14.639726106974694,10.026072619604555,7.386510188029918,17.785101189974803
MB,1953,C1,B1,M,historical,15.004915583599365,10.863641741717691,10.891059005257466,6.844856540271841,5.151876605251665,14.63084161628086
MB,1953,C1,C1,M,historical,16.178709518412905,11.188132767033974,11.936570508658734,7.324809148783395,3.979193611720579,15.786420808699313
MB,1953,C1,D1,M,historical,11.372322175800303,7.583063905805912,7.812041126439287,4.205246036628688,2.238539888252122,11.391207225536037
MB,1954,C1,A1,F,historical,16.00930334456249,13.270194335436255,13.245950856410854,9.244817156985484,7.267010972195557,25.71977895577716
MB,1954,C1,B1,F,historical,13.117603218369677,10.212006061524324,10.01794291940348,6.568263086294978,5.271163905713092,18.615224323766313
MB,1954,C1,C1,F,historical,14.069475747273275,10.242817671386234,10.755550026185247,6.740921741837717,3.8591864740654542,21.885821387732985
MB,1954,C1,D1,F,historical,10.174942443761683,7.140853309258261,7.245626834023557,4.083211022847489,2.3256203063397343,14.520449618309547
MB,1954,C1,A1,M,historical,18.636440182717514,15.457028642546724,15.42708826723698,10.832823989657287,8.576797226956808,18.170857049742523
MB,1954,C1,B1,M,historical,15.285186705322035,11.944882183106836,11.719009332884418,7.765015105157125,6.289306584800035,14.914504000499461
MB,1954,C1,C1,M,historical,16.394653295686567,11.964787205630996,12.551760615315002,7.943926665888094,4.6528021646469755,16.169513308117363
MB,1954,C1,D1,M,historical,11.906916179138529,8.409692447065353,8.527260181080258,4.898570998204122,2.8945348936739927,11.998751031042127
MB,1955,C1,A1,F,historical,15.719095658893952,11.879906707350369,12.11112781774426,8.132240112978392,5.932851193616997,23.736643309993028
MB,1955,C1,B1,F,historical,12.61683236044825,8.982079633735014,9.0256647066599065,5.664315817814224,4.160520668414434,16.455191733712503
MB,1955,C1,C1,F,historical,13.238027488617607,8.601726294551144,9.204404703063556,5.366826690306325,2.765179161544397,19.303666895916365
MB,1955,C1,D1,F,historical,10.420514043170833,6.667442099566077,6.983300135703978,3.6808319326346752,1.7215567101842335,14.461821007900506
MB,1955,C1,A1,M,historical,18.27495558841458,13.853289099846489,14.116255156665847,9.554268366094474,7.044893309578225,17.60098586622061
MB,1955,C1,B1,M,historical,14.694895480789166,10.528823565880082,10.575678590676835,6.725927396700288,5.012852167773772,14.406404286190599
MB,1955,C1,C1,M,historical,15.409106548080148,10.076465423139123,10.765561595506338,6.366678336410066,3.3956158280583653,14.884880775882614
MB,1955,C1,D1,M,historical,12.174346827887772,7.859883176572623,8.2196999210967,4.433745495543128,2.1981895913546277,12.044170350758352
MB,1956,C1,A1,F,historical,15.862338621986451,12.277470490298453,12.51183853643615,8.354736454602836,5.974653147970388,23.974129481485964
MB,1956,C1,B1,F,historical,12.677525183629111,9.033570030509631,9.038134803564583,5.44476970323087,3.9380887272591814,16.69528879094464
MB,1956,C1,C1,F,historical,13.966658724267772,9.443738230617885,10.098899064306298,5.935297567261298,2.9578586824855844,21.27959909528237
MB,1956,C1,D1,F,historical,9.861068881126643,6.184115478422594,6.396717716570763,3.115065658777202,1.394535743913338,12.875493063918992
MB,1956,C1,A1,M,historical,18.449422664635016,14.309534126854023,14.576454046941679,9.807937227491456,7.092875700589407,17.783436311999644
MB,1956,C1,B1,M,historical,14.762426143368263,10.587029075166027,10.588971679023146,6.473896983642694,4.759331882537639,14.385972752674459
MB,1956,C1,C1,M,historical,16.258331549618045,11.04172837150094,11.79176337302007,7.0173937541043525,3.6171389668830125,15.852135566144138
MB,1956,C1,D1,M,historical,11.526951516729195,7.3066275107229846,7.547461498788359,3.7863439959833496,1.8249798873356526,11.40402198655728
MB,1957,C1,A1,F,historical,15.639753802807034,11.821328339808732,12.311711194370767,8.489281028770517,5.7654810895232735,24.601038095125972
MB,1957,C1,B1,F,historical,12.21302683681229,8.759363314005116,8.966121964902108,5.818492383458984,3.934538270378522,17.25050050680151
MB,1957,C1,C1,F,historical,13.411484755710347,8.761841689823227,9.613812579898724,5.870315653316913,2.7641903099409975,20.91611290156555
MB,1957,C1,D1,F,historical,9.980304167110589,6.258778385834996,6.713284955829117,3.6693743699850803,1.5404983456390997,14.201577773874941
MB,1957,C1,A1,M,historical,18.21190972459969,13.793776486405099,14.355617362167996,9.968708150331457,6.855210836790152,17.94424157260679
MB,1957,C1,B1,M,historical,14.25713104642398,10.279472001226699,10.516459451600022,6.907038031445295,4.755217553890868,14.34686653912059
MB,1957,C1,C1,M,historical,15.638232129451199,10.267089959503593,11.243537614960095,6.948092311961352,3.3942713907249162,15.642831037750582
MB,1957,C1,D1,M,historical,11.680597970276999,7.393110862912425,7.913213829201906,4.421587474120399,1.9888280387370174,11.804065943442657
MB,1958,C1,A1,F,historical,16.468494480102265,12.198806011974613,12.684523182496442,8.576973752232963,5.816026203725935,25.20768298682249
MB,1958,C1,B1,F,historical,13.014883842979097,8.97939096782791,9.18567311270664,5.717328396251399,3.9234569303798836,16.917388320944948
MB,1958,C1,C1,F,historical,15.146400041483698,9.98940278019265,10.811642438419558,6.500416907507886,3.238297463868326,23.029272607132636
