species,year,site_orig,site_clim,sex,year_period,sun_h_0.01,sun_high_veg,partial_shade_low_veg,shade_0.8_h_0.01,shade_0.8_high_veg,shade_NA_h_NA
MB,2021,B1,C1,F,contemporary,16.83573714,11.77637942,12.30201798,7.466136977,4.40622539,25.87769225
MB,2021,B1,D1,F,contemporary,13.83866278,9.702403618,9.946787415,5.598535196,3.212783518,20.37665594
MS,2021,B1,A1,F,contemporary,32.98535267,25.56378121,25.88570841,17.05094394,12.63372659,33.60477643
MS,2021,B1,B1,F,contemporary,27.46841173,19.5705568,19.48587433,12.05143245,9.1758241,28.08336039
MS,2021,B1,Eldo,F,contemporary,33.84030383,27.73644274,27.68518055,19.09672621,15.09283371,35.06122627
MB,2021,B1,A1,M,contemporary,22.8372886,17.9673938,18.13636675,12.46091264,9.527724433,21.74250777
MB,2021,B1,B1,M,contemporary,19.08919802,14.11125133,14.03173041,9.026675745,7.037083399,18.46502595
MB,2021,B1,C1,M,contemporary,19.57718508,13.74898904,14.34966512,8.805897811,5.312680717,18.87190305
MB,2021,B1,D1,M,contemporary,16.13572491,11.37245887,11.65005486,6.666353822,3.945067293,15.88338651
MS,2021,B1,A1,M,contemporary,20.31263326,15.63830471,15.851334,10.2021351,7.346241461,17.27593018
MS,2021,B1,B1,M,contemporary,16.87184667,11.81422969,11.76893528,7.007077491,5.140934636,14.80709013
MS,2021,B1,Eldo,M,contemporary,20.81534507,17.00382917,16.97578089,11.49509278,8.906431065,18.02091947
MB,2022,B1,A1,F,contemporary,19.67598875,15.52273259,15.75495939,10.82973645,8.132210472,30.60650891
MB,2022,B1,B1,F,contemporary,16.07552271,11.76585243,11.74461874,7.473723049,5.735889343,22.28725391
MB,2022,B1,C1,F,contemporary,16.99137582,12.22707673,12.96346265,8.106595718,4.542768344,26.78062768
MB,2022,B1,D1,F,contemporary,13.96376109,9.917736786,10.32062755,6.009993592,3.245767803,21.23220041
MS,2022,B1,A1,F,contemporary,32.95508492,25.80094459,26.30442757,17.41493413,12.74707401,33.69598245
MS,2022,B1,B1,F,contemporary,27.03074684,19.06159372,19.07327768,11.79521341,8.930599735,27.32621233
MS,2022,B1,Eldo,F,contemporary,33.06209162,28.84298029,28.93275632,20.52674624,15.83259723,35.78628138
MB,2022,B1,A1,M,contemporary,22.86153176,18.06583962,18.33019234,12.68207082,9.603984978,21.62958281
MB,2022,B1,B1,M,contemporary,18.69330505,13.7549718,13.72734754,8.837244724,6.858576751,17.9552196
MB,2022,B1,C1,M,contemporary,19.77902954,14.26935539,15.11303084,9.542155812,5.471387345,19.38536533
MB,2022,B1,D1,M,contemporary,16.29302673,11.62088984,12.08109686,7.138293256,3.983321959,15.85391287
MS,2022,B1,A1,M,contemporary,20.27174035,15.78188585,16.11048253,10.42776348,7.410925067,17.13295988
MS,2022,B1,B1,M,contemporary,16.58968613,11.48090333,11.49751702,6.836200999,4.97636797,14.35568767
MS,2022,B1,Eldo,M,contemporary,20.22537593,17.69154228,17.74841271,12.40266067,9.373037035,18.28481247
MB,2023,B1,A1,F,contemporary,17.80417539,12.98829283,13.46713376,8.9858111,6.265905672,26.66837668
MB,2023,B1,B1,F,contemporary,14.51763536,9.807223999,10.0058166,6.131675512,4.350954228,19.17669408
MB,2023,B1,C1,F,contemporary,16.06241762,10.73584803,11.50843511,6.880134181,3.662752096,24.27206467
MB,2023,B1,D1,F,contemporary,11.26997191,7.381150287,7.625939377,4.011204699,2.117698415,15.32271831
MS,2023,B1,A1,F,contemporary,29.95566253,21.49345373,22.35945164,14.4159289,9.896826226,30.0857025
MS,2023,B1,B1,F,contemporary,24.30615374,15.80494032,16.13163508,9.665274215,6.866537016,24.83651012
MS,2023,B1,Eldo,F,contemporary,28.9838204,23.18328537,23.64306856,16.34456121,12.0762454,31.06455062
MB,2023,B1,A1,M,contemporary,20.69552706,15.15489615,15.70156146,10.56523422,7.460055273,19.48353489
MB,2023,B1,B1,M,contemporary,16.89524596,11.50474392,11.72914425,7.294505932,5.264488867,16.37294005
MB,2023,B1,C1,M,contemporary,18.68875745,12.55326989,13.43769294,8.132432059,4.456304104,17.79811276
MB,2023,B1,D1,M,contemporary,13.18101526,8.710176491,8.988756211,4.844608112,2.683185187,12.98629131
MS,2023,B1,A1,M,contemporary,18.40880975,13.0453254,13.60498673,8.523699419,5.609652108,15.47803904
MS,2023,B1,B1,M,contemporary,14.87755887,9.415514329,9.631817177,5.490385651,3.681128844,13.14268255
MS,2023,B1,Eldo,M,contemporary,17.69742087,14.09172349,14.38748748,9.739762588,6.988543462,16.15172969
MB,2024,B1,A1,F,contemporary,20.17455747,16.20976934,16.32353806,11.26785686,8.641006164,32.27012771
MB,2024,B1,B1,F,contemporary,15.85271065,11.98827176,11.77219357,7.52423236,6.042897243,21.56937795
MB,2024,B1,C1,F,contemporary,18.08583232,12.88202808,13.58473149,8.435731842,4.854514299,28.34586394
MB,2024,B1,D1,F,contemporary,13.65754052,10.02582815,10.31905783,6.033508189,3.389034908,21.56814952
MS,2024,B1,A1,F,contemporary,34.08494107,27.01481107,27.30459756,18.16163979,13.57298097,34.45657976
MS,2024,B1,B1,F,contemporary,26.59890603,19.41705672,19.09272143,11.90561142,9.425114199,27.1417223
MS,2024,B1,Eldo,F,contemporary,33.83658471,30.50813628,30.41244534,21.55016082,16.93747559,36.62623057
MB,2024,B1,A1,M,contemporary,23.43628181,18.85263873,18.98071231,13.18276549,10.18587982,22.13984058
MB,2024,B1,B1,M,contemporary,18.44189585,14.01064795,13.75961351,8.895697367,7.21022365,17.93485177
MB,2024,B1,C1,M,contemporary,21.02144515,15.01523337,15.8194875,9.916788365,5.827669515,20.06107009
MB,2024,B1,D1,M,contemporary,15.95043617,11.74686511,12.08124152,7.165107696,4.14735989,15.85462047
MS,2024,B1,A1,M,contemporary,20.99191252,16.5599022,16.75295527,10.9083228,7.940625446,17.53651122
MS,2024,B1,B1,M,contemporary,16.30329322,11.70567584,11.50777281,6.905945844,5.292147312,14.40759664
MS,2024,B1,Eldo,M,contemporary,20.70211616,18.75992867,18.69969496,13.06141517,10.08200571,18.70321306
MB,1950,C1,A1,F,historical,16.43635551,12.3300258,12.82730753,8.618651596,5.63339201,25.88913238
MB,1950,C1,B1,F,historical,13.30465075,9.029665002,9.319020914,5.708714735,3.663688657,17.68623479
MB,1950,C1,C1,F,historical,15.25836266,10.04334601,10.99859779,6.555993264,2.923397406,23.82708497
MB,1950,C1,D1,F,historical,11.12809033,6.61586361,7.119437649,3.633162102,1.371923349,15.09526161
MB,1950,C1,A1,M,historical,19.08914435,14.34780403,14.91652883,10.09278862,6.686297484,18.54937242
MB,1950,C1,B1,M,historical,15.46280663,10.56369069,10.89209419,6.760294279,4.430360575,15.11273766
MB,1950,C1,C1,M,historical,17.71909662,11.7071258,12.80026339,7.710902815,3.563506228,17.2442798
MB,1950,C1,D1,M,historical,12.95953702,7.783298278,8.357100994,4.364744711,1.785610197,12.66644584
MB,1951,C1,A1,F,historical,15.93109436,11.710964,12.26653918,8.294572967,5.536274264,24.38974199
MB,1951,C1,B1,F,historical,12.44265531,8.477571294,8.70799663,5.401186763,3.702644169,16.35581697
MB,1951,C1,C1,F,historical,14.29061219,9.345005399,10.13233473,6.086704787,3.027715355,21.76515709
MB,1951,C1,D1,F,historical,9.871272996,6.423995934,6.734962407,3.663186505,1.786072419,13.99627674
MB,1951,C1,A1,M,historical,18.50402594,13.641746,14.27661884,9.725221496,6.576751639,17.81903099
MB,1951,C1,B1,M,historical,14.47591412,9.935196735,10.19654755,6.41200187,4.475988731,14.13236628
MB,1951,C1,C1,M,historical,16.60530843,10.91339646,11.81363397,7.179049816,3.686142058,16.25192143
MB,1951,C1,D1,M,historical,11.53395402,7.569435953,7.923755968,4.402461714,2.260792931,11.44640348
MB,1952,C1,A1,F,historical,16.744468,14.10010401,14.13332373,10.32539375,7.701207138,27.80070493
MB,1952,C1,B1,F,historical,13.66554041,10.79952741,10.70471522,7.298142711,5.449699624,19.91834431
MB,1952,C1,C1,F,historical,14.90083947,11.05265557,11.73975219,7.669886829,4.080823204,25.13995835
MB,1952,C1,D1,F,historical,11.36424206,7.82917915,8.201388646,4.812727535,2.378044215,17.00814247
MB,1952,C1,A1,M,historical,19.50106333,16.39970716,16.44389537,12.06545352,9.063507179,19.86270406
MB,1952,C1,B1,M,historical,15.92197493,12.60717439,12.50152734,8.594990768,6.485442324,16.28618781
MB,1952,C1,C1,M,historical,17.35878623,12.8812442,13.67104106,9.000536204,4.898781102,17.90272274
MB,1952,C1,D1,M,historical,13.26552963,9.185684173,9.611695454,5.726959013,2.94901116,13.37870787
MB,1953,C1,A1,F,historical,17.16417661,13.36838124,13.63343142,9.306929831,6.825517764,26.19343334
MB,1953,C1,B1,F,historical,13.97791513,10.09242963,10.1195185,6.322139423,4.728974449,18.52909465
MB,1953,C1,C1,F,historical,15.07012695,10.40302724,11.10549783,6.780434227,3.636810424,23.1090621
MB,1953,C1,D1,F,historical,10.56998633,7.020595812,7.236294479,3.853235187,2.004055961,14.22377597
MB,1953,C1,A1,M,historical,19.92478891,15.54760035,15.8493508,10.89052404,8.06085568,19.22529214
MB,1953,C1,B1,M,historical,16.23942981,11.79068351,11.81849553,7.473192889,5.660229571,15.83513563
MB,1953,C1,C1,M,historical,17.51129018,12.13187523,12.93556816,7.979179437,4.390758099,17.06743961
MB,1953,C1,D1,M,historical,12.33677649,8.259183238,8.504122052,4.628383533,2.520403195,12.34572386
MB,1954,C1,A1,F,historical,17.36294626,14.39696959,14.36979076,10.06304412,7.941883657,27.79950439
MB,1954,C1,B1,F,historical,14.23445941,11.10487752,10.89442429,7.184894422,5.795766054,20.1499193
MB,1954,C1,C1,F,historical,15.26753292,11.13006946,11.68105482,7.360774912,4.26810018,23.66112046
MB,1954,C1,D1,F,historical,11.06734894,7.794627825,7.905993618,4.50332856,2.618755857,15.73373823
MB,1954,C1,A1,M,historical,20.16725387,16.73128122,16.69802131,11.75814412,9.340000232,19.64167196
MB,1954,C1,B1,M,historical,16.54822197,12.9546166,12.71020846,8.462353876,6.882570981,16.14207734
MB,1954,C1,C1,M,historical,17.74951748,12.96816644,13.59839957,8.644908959,5.115236304,17.48037189
MB,1954,C1,D1,M,historical,12.91612478,9.149035862,9.27405869,5.373675376,3.226037321,12.99996307
MB,1955,C1,A1,F,historical,17.03601286,12.8967,13.14427782,8.864945943,6.505835408,25.6613406
MB,1955,C1,B1,F,historical,13.68756282,9.779045723,9.824315652,6.211315493,4.599687933,17.82078231
MB,1955,C1,C1,F,historical,14.35668479,9.361591617,10.00879713,5.88200431,3.090014213,20.87952894
MB,1955,C1,D1,F,historical,11.3241835,7.281852205,7.620360144,4.068773702,1.967143737,15.66780912
MB,1955,C1,A1,M,historical,19.76423674,15.00316479,15.2846284,10.38287397,7.692872231,19.0268508
MB,1955,C1,B1,M,historical,15.90576787,11.4301001,11.4788605,7.344520808,5.509499586,15.59333869
MB,1955,C1,C1,M,historical,16.67417866,10.93578528,11.67523646,6.94928468,3.762966727,16.09832033
MB,1955,C1,D1,M,historical,13.19629254,8.554709993,8.94014116,4.872462799,2.475920134,13.04611734
MB,1956,C1,A1,F,historical,17.19534418,13.32449953,13.57564006,9.103504052,6.550821857,25.9161531
MB,1956,C1,B1,F,historical,13.75177887,9.833996109,9.837209799,5.975031712,4.361237597,18.07891998
MB,1956,C1,C1,F,historical,15.14745245,10.26710914,10.97115427,6.49285202,3.297555525,23.00576376
MB,1956,C1,D1,F,historical,10.71942167,6.76249436,6.989643121,3.460944547,1.616323836,13.95988792
MB,1956,C1,A1,M,historical,19.95689788,15.49360295,15.77949062,10.65470684,7.744455918,19.2221521
MB,1956,C1,B1,M,historical,15.9772829,11.49221846,11.49263314,7.073562028,5.237864347,15.57083161
MB,1956,C1,C1,M,historical,17.59367278,11.9728657,12.7781832,7.647923398,4.001296834,17.13664943
MB,1956,C1,D1,M,historical,12.49764931,7.960707177,8.217991602,4.177493042,2.075796586,12.35837066
MB,1957,C1,A1,F,historical,16.96506758,12.83764025,13.36484214,9.251561858,6.326968765,26.59223024
MB,1957,C1,B1,F,historical,13.26625983,9.542605486,9.764939648,6.379369947,4.357396602,18.67814875
MB,1957,C1,C1,F,historical,14.55882538,9.537426971,10.45353502,6.425644452,3.088842144,22.61512497
MB,1957,C1,D1,F,historical,10.85638745,6.843247799,7.331553179,4.056955225,1.77150204,15.38748669
MB,1957,C1,A1,M,historical,19.71068643,14.9431078,15.54658675,10.83075966,7.490188502,19.39585421
MB,1957,C1,B1,M,historical,15.44821583,11.16522837,11.41982992,7.54132573,5.233421454,15.52980556
MB,1957,C1,C1,M,historical,16.93574177,11.14418727,12.19316664,7.576104998,3.761415093,16.91237264
MB,1957,C1,D1,M,historical,12.67134691,8.054078217,8.61240373,4.859896625,2.250066518,12.78780116
MB,1958,C1,A1,F,historical,17.84339859,13.23838097,13.75982905,9.342034407,6.379947674,27.24393991
MB,1958,C1,B1,F,historical,14.11388222,9.775153902,9.995376787,6.267998752,4.345043026,18.3167502
MB,1958,C1,C1,F,historical,16.41240388,10.8527213,11.73614243,7.100295226,3.599482856,24.88907128
MB,1958,C1,D1,F,historical,11.71301835,7.690099007,8.052613195,4.388936831,2.129931894,16.58808818
MB,1958,C1,A1,M,historical,20.69175248,15.39204198,15.98751286,10.92699111,7.548209442,19.63209297
MB,1958,C1,B1,M,historical,16.3906492,11.42371573,11.67281929,7.40880852,5.218432217,16.00026022
MB,1958,C1,C1,M,historical,19.03515184,12.64123631,13.65140556,8.34304788,4.347741446,18.21553836
MB,1958,C1,D1,M,historical,13.64647229,9.023593661,9.43637773,5.240014785,2.664263897,13.40289089
MB,1959,C1,A1,F,historical,18.21646799,13.88310717,14.46254706,9.947612545,6.720767364,28.84499883
MB,1959,C1,B1,F,historical,14.74115183,10.35151249,10.68258865,6.774183149,4.526054157,20.54548233
MB,1959,C1,C1,F,historical,16.21105803,11.10299936,12.14347201,7.50777991,3.532445302,25.69353963
MB,1959,C1,D1,F,historical,11.41522822,7.605743475,8.094755609,4.472323434,1.944175259,16.58976239
MB,1959,C1,A1,M,historical,21.13667557,16.134865,16.79766862,11.62299645,7.941072708,20.04223139
MB,1959,C1,B1,M,historical,17.11982011,12.08648835,12.46278292,7.990196356,5.428576636,16.49506296
MB,1959,C1,C1,M,historical,18.83042932,12.93221746,14.12410441,8.812038473,4.273154322,18.4100698
MB,1959,C1,D1,M,historical,13.32131444,8.930722551,9.489610162,5.33807105,2.453510965,13.62782569
MB,2015,C1,A1,F,contemporary,18.38218072,14.24315306,14.52148718,10.04737748,7.342803786,28.36707892
MB,2015,C1,B1,F,contemporary,15.25315176,11.08176944,11.15292332,7.231822902,5.308996215,21.01160554
MB,2015,C1,C1,F,contemporary,16.06872656,11.04735001,11.7241365,7.163742577,3.924443827,24.5951376
MB,2015,C1,D1,F,contemporary,12.0032276,7.975734998,8.205794683,4.481403522,2.402121882,16.36648898
MB,2015,C1,A1,M,contemporary,21.32098386,16.55091538,16.86793444,11.74189613,8.657521243,20.38668653
MB,2015,C1,B1,M,contemporary,17.7074476,12.92688253,13.00533093,8.518914063,6.32919288,17.19151861
MB,2015,C1,C1,M,contemporary,18.65108645,12.87150522,13.64519307,8.422016374,4.726147699,18.01212387
MB,2015,C1,D1,M,contemporary,13.97863598,9.355784525,9.616837822,5.352435796,2.982984548,13.78883545
MB,2016,C1,A1,F,contemporary,18.74532429,15.27302494,15.37632075,10.75995075,8.293427917,29.81683954
MB,2016,C1,B1,F,contemporary,15.6296016,11.93164242,11.80959332,7.701038677,6.077351519,21.6400708
MB,2016,C1,C1,F,contemporary,16.61811375,12.29059238,12.90578643,8.170752722,4.753540031,26.36496374
MB,2016,C1,D1,F,contemporary,12.70549156,8.811539588,8.970835334,5.02485986,2.884355495,17.87748126
MB,2016,C1,A1,M,contemporary,21.75248677,17.73517313,17.85187923,12.5591175,9.745902946,20.97075674
MB,2016,C1,B1,M,contemporary,18.14671451,13.90281868,13.75992758,9.057712833,7.209147736,17.84907941
MB,2016,C1,C1,M,contemporary,19.30441558,14.29837298,15.00275538,9.575064033,5.674901892,18.83491845
MB,2016,C1,D1,M,contemporary,14.78888985,10.31296633,10.49292949,5.97460462,3.535545303,14.63173469
MB,2017,C1,A1,F,contemporary,18.47095983,13.88885223,14.24520424,9.712343639,7.038230129,27.73278944
MB,2017,C1,B1,F,contemporary,15.26600331,10.82178748,10.98289955,6.990602489,5.043389085,19.92902858
MB,2017,C1,C1,F,contemporary,15.87501072,10.76855198,11.47528422,6.944050623,3.721227606,23.70483876
MB,2017,C1,D1,F,contemporary,13.41579431,8.942693304,9.355928303,5.216067134,2.627847029,18.9177038
MB,2017,C1,A1,M,contemporary,21.41058717,16.14346314,16.54942117,11.35844066,8.309231306,20.42015261
MB,2017,C1,B1,M,contemporary,17.71654315,12.62853139,12.80993482,8.242937429,6.02537803,17.28159587
MB,2017,C1,C1,M,contemporary,18.42852939,12.55344655,13.36164216,8.17241003,4.494679713,18.00653567
MB,2017,C1,D1,M,contemporary,15.60226961,10.46194778,10.93316786,6.193201945,3.241878564,15.21935157
MB,2018,C1,A1,F,contemporary,18.6815159,14.75850278,14.93452133,10.49991559,7.937628899,29.27514921
MB,2018,C1,B1,F,contemporary,15.75266646,11.5989928,11.57974719,7.575567713,5.793237169,21.01047818
MB,2018,C1,C1,F,contemporary,16.43966824,11.69373635,12.2374038,7.65631324,4.509799449,24.93155094
MB,2018,C1,D1,F,contemporary,12.62136736,8.875678175,9.03983323,5.233768962,3.064717456,17.6232098
MB,2018,C1,A1,M,contemporary,21.66628767,17.14201111,17.34190616,12.25984779,9.337831407,20.91923831
MB,2018,C1,B1,M,contemporary,18.27550774,13.51839834,13.4930688,8.911889153,6.883336985,17.79210834
MB,2018,C1,C1,M,contemporary,19.07987137,13.61248556,14.23362361,8.986610044,5.397034079,18.61930777
MB,2018,C1,D1,M,contemporary,14.69622754,10.3885381,10.5741643,6.214450314,3.742918206,14.53183034
MB,2019,C1,A1,F,contemporary,18.68038977,14.55669405,14.91752665,10.38712485,7.602712706,29.01003159
MB,2019,C1,B1,F,contemporary,15.20073629,11.11522943,11.20466121,7.29561746,5.458001842,20.56296732
MB,2019,C1,C1,F,contemporary,17.0616094,11.72495859,12.57687664,7.810752362,4.238115502,26.4920167
MB,2019,C1,D1,F,contemporary,12.54280361,8.264632471,8.593089819,4.767616603,2.574200635,17.60761064
MB,2019,C1,A1,M,contemporary,21.66697611,16.90917618,17.32090707,12.12868592,8.951425232,20.86615002
MB,2019,C1,B1,M,contemporary,17.64943585,12.96409837,13.06361327,8.590215653,6.495807561,17.37164149
MB,2019,C1,C1,M,contemporary,19.79350681,13.64468319,14.61967984,9.160050305,5.08132121,19.16648084
MB,2019,C1,D1,M,contemporary,14.59541634,9.683204109,10.05708681,5.676769326,3.175359971,14.28722386
MB,2020,C1,A1,F,contemporary,18.70736479,15.60127729,15.57085121,11.01195782,8.724415573,29.75593968
MB,2020,C1,B1,F,contemporary,15.4442806,12.31499775,12.06371898,8.03935321,6.53995249,22.17096121
MB,2020,C1,C1,F,contemporary,16.8537772,12.59912211,13.06768505,8.327252203,5.143060161,26.64636008
MB,2020,C1,D1,F,contemporary,12.62756773,8.883622058,8.898405766,5.017593976,3.19577407,17.39705534
MB,2020,C1,A1,M,contemporary,21.71086262,18.11046788,18.07359608,12.84564079,10.23711454,21.02669401
MB,2020,C1,B1,M,contemporary,17.94261943,14.34209405,14.0511993,9.443608761,7.736736718,17.75956088
MB,2020,C1,C1,M,contemporary,19.56667751,14.65006684,15.18570489,9.751697097,6.118955847,19.02912181
MB,2020,C1,D1,M,contemporary,14.69426688,10.3962348,10.40962603,5.965985529,3.891492911,14.6201138
MB,2021,C1,A1,F,contemporary,18.65282144,15.02627648,15.14634968,10.6135361,8.201170466,29.16300706
MB,2021,C1,B1,F,contemporary,15.83460701,11.94858457,11.87794955,7.759139215,6.086845332,21.6493525
MB,2021,C1,C1,F,contemporary,16.06081656,11.57484043,12.04851391,7.538423051,4.597462803,24.50757839
MB,2021,C1,D1,F,contemporary,13.34425718,9.59022287,9.804676794,5.713673311,3.412210111,19.42905552
MB,2021,C1,A1,M,contemporary,21.63923496,17.45150221,17.58721532,12.39122796,9.639936403,20.98147141
MB,2021,C1,B1,M,contemporary,18.3752759,13.9205463,13.83673617,9.123247408,7.219594123,17.95377769
MB,2021,C1,C1,M,contemporary,18.6503246,13.48057202,14.02189564,8.853597333,5.497981683,18.26248696
MB,2021,C1,D1,M,contemporary,15.53098856,11.20801657,11.45165019,6.76509676,4.141316692,15.45902959
MB,2022,C1,A1,F,contemporary,18.61835966,15.08490053,15.27276476,10.78405687,8.261327888,28.89503452
MB,2022,C1,B1,F,contemporary,15.48502265,11.65061057,11.61761932,7.595496017,5.932925103,21.27931086
MB,2022,C1,C1,F,contemporary,16.182677,11.95600525,12.61667603,8.134027424,4.72665576,25.33262712
MB,2022,C1,D1,F,contemporary,13.37942326,9.75369566,10.10688093,6.095692328,3.441543579,20.19135254
MB,2022,C1,A1,M,contemporary,21.60816627,17.52267487,17.73669609,12.58957231,9.711743761,20.86859769
MB,2022,C1,B1,M,contemporary,17.97727221,13.58246706,13.5418855,8.938770086,7.046472034,17.47050923
MB,2022,C1,C1,M,contemporary,18.81154363,13.92130222,14.67832824,9.538005837,5.647973227,18.73383508
MB,2022,C1,D1,M,contemporary,15.58510085,11.39733797,11.80090334,7.203121271,4.175353188,15.41443143
MB,2023,C1,A1,F,contemporary,16.92221674,12.70271252,13.13859848,9.007997696,6.417515244,25.25839169
MB,2023,C1,B1,F,contemporary,14.07863749,9.784061956,9.973623542,6.287552295,4.550620363,18.40010159
MB,2023,C1,C1,F,contemporary,15.29744049,10.54812316,11.25649204,6.951719894,3.84619654,23.00878644
MB,2023,C1,D1,F,contemporary,10.96639008,7.357901817,7.582332128,4.146844952,2.306173865,14.7611509
MB,2023,C1,A1,M,contemporary,19.64544489,14.78811624,15.28572068,10.55244923,7.596382395,18.85453837
MB,2023,C1,B1,M,contemporary,16.35395054,11.43968067,11.65388535,7.436950077,5.457977581,15.97459335
MB,2023,C1,C1,M,contemporary,17.77444651,12.30225917,13.11305249,8.180350422,4.634256565,17.24233889
MB,2023,C1,D1,M,contemporary,12.79675684,8.649800973,8.90519278,4.969040063,2.869253914,12.74326988
MB,2024,C1,A1,F,contemporary,19.0563736,15.71535885,15.79502178,11.19656641,8.752459449,30.41073902
MB,2024,C1,B1,F,contemporary,15.30347114,11.85959046,11.6446208,7.635290602,6.2303594,20.63730205
MB,2024,C1,C1,F,contemporary,17.14813438,12.59233453,13.21784179,8.466489098,5.04075449,26.76354266
MB,2024,C1,D1,F,contemporary,13.12545384,9.851755712,10.10251735,6.105672227,3.57795586,20.49715579
MB,2024,C1,A1,M,contemporary,22.11340978,18.24456625,18.33412512,13.06081279,10.27305156,21.33578963
MB,2024,C1,B1,M,contemporary,17.77247082,13.82255545,13.57340146,8.984980484,7.386873793,17.46422917
MB,2024,C1,C1,M,contemporary,19.90763366,14.64563213,15.36168689,9.916172165,6.006565501,19.35677172
MB,2024,C1,D1,M,contemporary,15.30125194,11.51161811,11.79770817,7.214608671,4.331449464,15.41540753
MB,1950,D1,A1,F,historical,15.08070606,11.47411767,11.92060384,8.056980953,5.278172317,23.08405694
MB,1950,D1,B1,F,historical,12.31839835,8.440668288,8.704402977,5.343836511,3.426220855,16.00292883
MB,1950,D1,C1,F,historical,13.96964774,9.360282273,10.23337721,6.135525428,2.731210512,21.26471386
MB,1950,D1,D1,F,historical,10.26984473,6.175036379,6.639406372,3.394317475,1.266733319,13.63902991
MB,1950,D1,A1,M,historical,17.53169381,13.36024313,13.87121517,9.440788532,6.269251838,17.25517371
MB,1950,D1,B1,M,historical,14.32721881,9.880491913,10.17986366,6.332869374,4.147860044,14.08890114
MB,1950,D1,C1,M,historical,16.23918148,10.91769002,11.91729297,7.220980071,3.333654774,16.04544469
MB,1950,D1,D1,M,historical,11.97074255,7.270123586,7.799381226,4.08219791,1.655277048,11.81128987
MB,1951,D1,A1,F,historical,14.62022984,10.89838124,11.40612676,7.755890776,5.183575107,21.77485247
MB,1951,D1,B1,F,historical,11.53990901,7.920926848,8.134527749,5.054437165,3.460738172,14.8150827
MB,1951,D1,C1,F,historical,13.13000053,8.709880972,9.434178448,5.694561688,2.827635017,19.47137848
MB,1951,D1,D1,F,historical,9.080502949,5.978521588,6.262778359,3.415003004,1.657323016,12.61376839
MB,1951,D1,A1,M,historical,16.9978889,12.70347118,13.28393442,9.099270762,6.162542672,16.57519547
MB,1951,D1,B1,M,historical,13.43534876,9.288785778,9.531072867,6.00510331,4.188392639,13.17968584
MB,1951,D1,C1,M,historical,15.27120462,10.1783682,11.00684495,6.721214562,3.447137407,15.12833404
MB,1951,D1,D1,M,historical,10.62167397,7.050854424,7.374839957,4.109170899,2.1034851,10.66971272
MB,1952,D1,A1,F,historical,15.29979756,13.05206411,13.06628607,9.606430603,7.205911066,24.77277621
MB,1952,D1,B1,F,historical,12.61314445,10.05157771,9.942130404,6.803017275,5.098606312,17.94888925
MB,1952,D1,C1,F,historical,13.62614839,10.2599059,10.87595183,7.148399127,3.816150134,22.40436629
MB,1952,D1,D1,F,historical,10.43563052,7.287431474,7.617657532,4.485112724,2.213069108,15.28107363
MB,1952,D1,A1,M,historical,17.83985607,15.19243082,15.21481309,11.23350705,8.486168599,18.46411987
MB,1952,D1,B1,M,historical,14.70910631,11.74217877,11.6199046,8.018462074,6.072728874,15.17160166
MB,1952,D1,C1,M,historical,15.89259227,11.96617722,12.67500351,8.394916557,4.585675401,16.65075292
MB,1952,D1,D1,M,historical,12.19526781,8.556909572,8.935195355,5.342650219,2.749824434,12.46638705
MB,1953,D1,A1,F,historical,15.7539244,12.43487517,12.6724848,8.706480186,6.395437604,23.39624332
MB,1953,D1,B1,F,historical,12.96248318,9.430039519,9.454778249,5.924603453,4.428129122,16.7648787
MB,1953,D1,C1,F,historical,13.8332508,9.685185361,10.32628511,6.343962138,3.401395301,20.65641296
MB,1953,D1,D1,F,historical,9.748410978,6.544100934,6.739975189,3.597719371,1.861715404,12.89325959
MB,1953,D1,A1,M,historical,18.30497856,14.47104441,14.74166514,10.19372814,7.557868713,17.88588562
MB,1953,D1,B1,M,historical,15.07010286,11.02326435,11.04855576,7.007903645,5.304834229,14.7614158
MB,1953,D1,C1,M,historical,16.08975255,11.30223523,12.03607395,7.470455171,4.111026218,15.88581761
MB,1953,D1,D1,M,historical,11.38904417,7.704789265,7.927259957,4.326266321,2.347089041,11.52062575
MB,1954,D1,A1,F,historical,15.88190424,13.36402955,13.33117264,9.400040199,7.43632661,24.75709305
MB,1954,D1,B1,F,historical,13.14118365,10.34970309,10.15230594,6.718777522,5.425165965,18.12628704
MB,1954,D1,C1,F,historical,13.9653892,10.34886039,10.84748783,6.882706921,3.994387356,21.14648301
MB,1954,D1,D1,F,historical,10.18943892,7.254025351,7.352830825,4.204708196,2.440523722,14.19323283
MB,1954,D1,A1,M,historical,18.46652942,15.54128255,15.50172401,10.98999717,8.750847987,18.26398614
MB,1954,D1,B1,M,historical,15.28995555,12.08134733,11.85201554,7.91885234,6.447517393,15.0353551
MB,1954,D1,C1,M,historical,16.25344174,12.06618084,12.63685669,8.088686297,4.791680951,16.26552191
MB,1954,D1,D1,M,historical,11.90386389,8.521438517,8.632301727,5.02232062,3.011624768,12.11778659
MB,1955,D1,A1,F,historical,15.68209472,12.01539944,12.23873397,8.298385375,6.097765944,22.93795198
MB,1955,D1,B1,F,historical,12.69380369,9.139089316,9.18021144,5.817188973,4.306320897,16.15590554
MB,1955,D1,C1,F,historical,13.22647393,8.735292942,9.32968241,5.507916661,2.887661632,18.72919428
